consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,tail,color,shape,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,tail_rel,color_rel,shape_rel,shape_high,shape_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5454,161.8654,1,[27.321200000047696],[27.321200000047696],"This sperk ate this amount of food because of its blue color, round body, and curly tail.",161.8811,162.3626,0,0,0,0,1,T,B,C,T_B_C.png,training,1,1,6,medium,tail,color,shape,N,T,B,Y,L1,H2,I2,S,C,40,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.3678,191.4777,1,[26.11699999999999],[26.11699999999999],"This sperk ate this amount of food because of its yellow color, square body and curly tail.",191.4835,191.9758,0,1,1,1,1,T,Y,S,T_Y_S.png,training,1,2,4,low,tail,color,shape,N,T,B,Y,L1,L2,I1,S,C,40,4_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.9807,212.7267,1,[17.74960000002389],[17.74960000002389],This sperk ate this amount of food because of its curly tail.,212.7342,213.2299,0,2,2,2,1,T,B,S,T_B_S.png,training,1,3,4,medium,tail,color,shape,N,T,B,Y,L1,H2,I1,S,C,40,4_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.2332,232.5435,1,[16.317499999999995],[16.317499999999995],"This sperk ate this amount of food because of its blue color, round body and straight tail.",232.549,233.0428,0,3,3,3,1,N,B,C,N_B_C.png,training,1,4,8,high,tail,color,shape,N,T,B,Y,H1,H2,I2,S,C,40,8_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0461,249.4933,1,[13.449600000023793],[13.449600000023793],This sperk at this amount of food because of its yellow color.,249.497,249.9922,0,4,4,4,1,T,Y,C,T_Y_C.png,training,1,5,3,low,tail,color,shape,N,T,B,Y,L1,L2,I2,S,C,40,3_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.9943,262.4269,1,[9.433200000047691],[9.433200000047691],This sperk ate this amount of food because of its yellow color and straight tail.,262.4339,262.9255,0,5,5,5,1,N,Y,C,N_Y_C.png,training,1,6,4,medium,tail,color,shape,N,T,B,Y,H1,L2,I2,S,C,40,4_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.9275,277.9259,1,[11.999299999952314],[11.999299999952314],This sperk ate this amount of food because of its yellow color.,277.9293,278.4257,0,6,6,6,1,N,Y,S,N_Y_S.png,training,1,7,3,medium,tail,color,shape,N,T,B,Y,H1,L2,I1,S,C,40,3_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4288,296.9437,1,[15.517299999952286],[15.517299999952286],This sperk ate this amount of food because of its square body and straight tail.,296.9512,297.4421,0,7,7,7,1,N,B,S,N_B_S.png,training,1,8,5,high,tail,color,shape,N,T,B,Y,H1,H2,I1,S,C,40,5_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.445,308.16,1,[7.717099999904633],[7.717099999904633],This sperk ate this amount of food because of its round body.,308.1668,308.659,0,8,8,8,1,T,B,C,T_B_C.png,training,2,9,4,medium,tail,color,shape,N,T,B,Y,L1,H2,I2,S,C,40,4_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.6619,320.9637,1,[9.303999999999974],[9.303999999999974],This sperk ate this amount of food because of its round body and straight tail.,320.9675,321.4624,0,9,9,9,1,N,B,C,N_B_C.png,training,2,10,8,high,tail,color,shape,N,T,B,Y,H1,H2,I2,S,C,40,8_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.4649,333.7942,1,[9.330799999952319],[9.330799999952319],This sperk ate this amount of food because of its yellow color.,333.8001,334.2948,0,10,10,10,1,T,Y,S,T_Y_S.png,training,2,11,3,low,tail,color,shape,N,T,B,Y,L1,L2,I1,S,C,40,3_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.2981,352.3096,1,[15.016899999976204],[15.016899999976204],"This sperk ate this amount of food because of its blue color, square body, and curly tail.",352.3137,352.8085,0,11,11,11,1,T,B,S,T_B_S.png,training,2,12,8,medium,tail,color,shape,N,T,B,Y,L1,H2,I1,S,C,40,8_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.8099,370.2784,1,[14.466800000071487],[14.466800000071487],This sperk ate this amount of food because of its yellow color and round body.,370.2861,370.7757,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,1,low,tail,color,shape,N,T,B,Y,L1,L2,I2,S,C,40,1_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.7785,386.515,1,[12.73830000007149],[12.73830000007149],"This sperk ate this amount of food because of its yellow color, round body and straight tail.",386.5251,387.0117,0,13,13,13,1,N,Y,C,N_Y_C.png,training,2,14,2,medium,tail,color,shape,N,T,B,Y,H1,L2,I2,S,C,40,2_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.0149,402.0433,1,[12.045300000071506],[12.045300000071506],This sperk ate this amount of food because of its blue color and straight tail.,402.048,402.5458,0,14,14,14,1,N,B,S,N_B_S.png,training,2,15,8,high,tail,color,shape,N,T,B,Y,H1,H2,I1,S,C,40,8_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.5484,417.8638,1,[12.317200000047706],[12.317200000047706],"Square body, straight tail",417.8672,418.3629,0,15,15,15,1,N,Y,S,N_Y_S.png,training,2,16,6,medium,tail,color,shape,N,T,B,Y,H1,L2,I1,S,C,40,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.3653,457.9145,1,[36.55429999995226],[36.55449999999996],"Round body, straight tail",457.9192,458.4121,0,16,16,16,1,N,B,C,N_B_C.png,training,3,17,6,high,tail,color,shape,N,T,B,Y,H1,H2,I2,S,C,40,6_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,040,2026-01-12_09h33.39.686,explain2,2025.1.1,Win32,59.88023952,61640652141bd74963f8f1cb,69653ec67aeed6b1043c5c09,69654c5019cebdd3c97d2d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.4151,466.3932,1,[4.983700000047634],[4.983700000047634],"Round body, curly tail, blue color",466.4,466.8927,0,17,17,17,1,T,B,C,T_B_C.png,training,3,18,5,medium,tail,color,shape,N,T,B,Y,L1,H2,I2,S,C,40,5_food.png,"Resources/N_B_C.png,Resources/N_Y_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/T_Y_S.png","high,medium,medium,high,low,medium,medium,low",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
