feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,4,low,feet,color,C,F,Y,G,17,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
F,Y,Y_F.png,training,1,2,8,low,feet,color,C,F,Y,G,17,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
C,G,G_C.png,training,1,3,8,high,feet,color,C,F,Y,G,17,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
C,Y,Y_C.png,training,1,4,6,high,feet,color,C,F,Y,G,17,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
C,Y,Y_C.png,training,2,5,9,high,feet,color,C,F,Y,G,17,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
F,Y,Y_F.png,training,2,6,7,low,feet,color,C,F,Y,G,17,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
C,G,G_C.png,training,2,7,7,high,feet,color,C,F,Y,G,17,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
F,G,G_F.png,training,2,8,1,low,feet,color,C,F,Y,G,17,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
C,Y,Y_C.png,training,3,9,9,high,feet,color,C,F,Y,G,17,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
C,G,G_C.png,training,3,10,7,high,feet,color,C,F,Y,G,17,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
F,G,G_F.png,training,3,11,7,low,feet,color,C,F,Y,G,17,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
F,Y,Y_F.png,training,3,12,5,low,feet,color,C,F,Y,G,17,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
C,Y,Y_C.png,training,4,13,6,high,feet,color,C,F,Y,G,17,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
F,Y,Y_F.png,training,4,14,3,low,feet,color,C,F,Y,G,17,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
C,G,G_C.png,training,4,15,7,high,feet,color,C,F,Y,G,17,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
F,G,G_F.png,training,4,16,1,low,feet,color,C,F,Y,G,17,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","high,high,low,low"
