feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,2,low,feet,color,C,F,Y,G,1,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,1,2,2,low,feet,color,C,F,Y,G,1,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,1,3,5,high,feet,color,C,F,Y,G,1,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,1,4,10,high,feet,color,C,F,Y,G,1,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,2,5,6,high,feet,color,C,F,Y,G,1,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,2,6,10,high,feet,color,C,F,Y,G,1,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,2,7,3,low,feet,color,C,F,Y,G,1,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,2,8,3,low,feet,color,C,F,Y,G,1,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,3,9,4,high,feet,color,C,F,Y,G,1,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,3,10,5,low,feet,color,C,F,Y,G,1,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,3,11,5,low,feet,color,C,F,Y,G,1,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,3,12,6,high,feet,color,C,F,Y,G,1,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,4,13,1,low,feet,color,C,F,Y,G,1,1_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,4,14,3,low,feet,color,C,F,Y,G,1,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,4,15,7,high,feet,color,C,F,Y,G,1,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,4,16,8,high,feet,color,C,F,Y,G,1,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
