feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,6,high,feet,color,C,F,Y,G,21,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,1,2,3,low,feet,color,C,F,Y,G,21,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,1,3,9,low,feet,color,C,F,Y,G,21,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,1,4,7,high,feet,color,C,F,Y,G,21,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,2,5,6,low,feet,color,C,F,Y,G,21,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,2,6,9,high,feet,color,C,F,Y,G,21,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,2,7,2,low,feet,color,C,F,Y,G,21,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,2,8,6,high,feet,color,C,F,Y,G,21,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,3,9,5,low,feet,color,C,F,Y,G,21,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,3,10,4,low,feet,color,C,F,Y,G,21,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,3,11,10,high,feet,color,C,F,Y,G,21,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,3,12,6,high,feet,color,C,F,Y,G,21,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","low,high,high,low"
