feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,5,low,feet,color,C,F,G,Y,33,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,1,2,9,high,feet,color,C,F,G,Y,33,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,1,3,6,low,feet,color,C,F,G,Y,33,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,1,4,6,high,feet,color,C,F,G,Y,33,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,2,5,9,high,feet,color,C,F,G,Y,33,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,2,6,3,low,feet,color,C,F,G,Y,33,3_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,2,7,7,low,feet,color,C,F,G,Y,33,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,2,8,1,high,feet,color,C,F,G,Y,33,1_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,3,9,7,low,feet,color,C,F,G,Y,33,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,3,10,7,high,feet,color,C,F,G,Y,33,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,3,11,5,low,feet,color,C,F,G,Y,33,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,3,12,9,high,feet,color,C,F,G,Y,33,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
