feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,8,high,feet,color,C,F,Y,G,25,8_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,Y,Y_C.png,training,1,2,10,high,feet,color,C,F,Y,G,25,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,G,G_F.png,training,1,3,5,low,feet,color,C,F,Y,G,25,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,Y,Y_F.png,training,1,4,2,low,feet,color,C,F,Y,G,25,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,G,G_C.png,training,2,5,6,high,feet,color,C,F,Y,G,25,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,Y,Y_C.png,training,2,6,8,high,feet,color,C,F,Y,G,25,8_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,Y,Y_F.png,training,2,7,5,low,feet,color,C,F,Y,G,25,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,G,G_F.png,training,2,8,2,low,feet,color,C,F,Y,G,25,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,G,G_F.png,training,3,9,2,low,feet,color,C,F,Y,G,25,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,G,G_C.png,training,3,10,6,high,feet,color,C,F,Y,G,25,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,Y,Y_F.png,training,3,11,6,low,feet,color,C,F,Y,G,25,6_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,Y,Y_C.png,training,3,12,10,high,feet,color,C,F,Y,G,25,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
