consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.547,138.008,1,[19.47],[19.47],Probably needed more energy to fly his wings ,138.009,138.502,0,0,0,0,1,T,Y,C,T_Y_C.png,training,1,1,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,167,6_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.507,150.621,1,[9.117999999999995],[9.117999999999995],Just a hungry sperk ,150.622,151.121,0,1,1,1,1,N,Y,C,N_Y_C.png,training,1,2,6,high,color,wing,tail,Y,B,N,T,H2,H1,I2,C,S,167,6_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.125,164.422,1,[10.300000000000011],[10.300000000000011],Because he’s blue ,164.423,164.923,0,2,2,2,1,T,B,C,T_B_C.png,training,1,3,3,low,color,wing,tail,Y,B,N,T,L2,L1,I2,C,S,167,3_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.928,174.322,1,[6.397999999999996],[6.397999999999996],Because he’s blue ,174.323,174.825,0,3,3,3,1,N,B,S,N_B_S.png,training,1,4,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,C,S,167,4_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.83,180.928,1,[3.1180000000000234],[3.1180000000000234],Need the energy to fly,180.929,181.427,0,4,4,4,1,T,Y,S,T_Y_S.png,training,1,5,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,C,S,167,6_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.431,202.05,1,[17.63899999999998],[17.63899999999998],Maybe just hungry ,202.051,202.55,0,5,5,5,1,N,Y,S,N_Y_S.png,training,1,6,7,high,color,wing,tail,Y,B,N,T,H2,H1,I1,C,S,167,7_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.555,206.649,1,[1.115000000000009],[1.115000000000009],Diet ,206.65,207.152,0,6,6,6,1,T,B,S,T_B_S.png,training,1,7,1,low,color,wing,tail,Y,B,N,T,L2,L1,I1,C,S,167,1_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.156,217.888,1,[7.751000000000033],[7.751000000000033],Feeling spicy,217.889,218.392,0,7,7,7,1,N,B,C,N_B_C.png,training,1,8,7,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,C,S,167,7_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.397,233.783,1,[12.404000000000053],[12.404000000000053],Maybe cause it’s blue it needs to eat more ,233.784,234.284,0,8,8,8,1,N,B,S,N_B_S.png,training,2,9,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,C,S,167,5_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.29,245.455,1,[8.170000000000016],[8.170000000000016],Again maybe blue so it needs to eat more ,245.455,245.958,0,9,9,9,1,N,B,C,N_B_C.png,training,2,10,7,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,C,S,167,7_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.962,257.714,1,[8.769999999999982],[8.769999999999982],Light day ,257.714,258.215,0,10,10,10,1,T,B,S,T_B_S.png,training,2,11,3,low,color,wing,tail,Y,B,N,T,L2,L1,I1,C,S,167,3_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.22,267.069,1,[5.868999999999971],[5.868999999999971],Maybe normal amount of food,267.07,267.571,0,11,11,11,1,T,B,C,T_B_C.png,training,2,12,4,low,color,wing,tail,Y,B,N,T,L2,L1,I2,C,S,167,4_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.575,281.462,1,[10.904999999999973],[10.904999999999973],Usually the ones with wings are eating 5 or more ,281.463,281.966,0,12,12,12,1,T,Y,S,T_Y_S.png,training,2,13,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,C,S,167,5_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.97,300.877,1,[15.925999999999988],[15.925999999999988],Needs energy,300.878,301.379,0,13,13,13,1,N,Y,C,N_Y_C.png,training,2,14,6,high,color,wing,tail,Y,B,N,T,H2,H1,I2,C,S,167,6_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.385,306.346,1,[1.981999999999971],[1.981999999999971],Needs energy ,306.347,306.848,0,14,14,14,1,N,Y,S,N_Y_S.png,training,2,15,6,high,color,wing,tail,Y,B,N,T,H2,H1,I1,C,S,167,6_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.853,313.734,1,[3.9010000000000105],[3.9010000000000105],Wings to fly more energy ,313.735,314.237,0,15,15,15,1,T,Y,C,T_Y_C.png,training,2,16,8,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,167,8_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.241,331.492,1,[14.262999999999977],[14.262999999999977],Its normal,331.493,331.992,0,16,16,16,1,N,B,C,N_B_C.png,training,3,17,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,C,S,167,5_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,2026-02-07_10h02.59.859,explain2,2025.1.1,iPhone,38.46153846,6980f355930f4350c6221eee,6984dbf77eae7ba9a4708224,698761ea9a8c4b6d2b17e9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.997,335.457,1,[0.478999999999985],[0.478999999999985],It’s normal,335.457,335.961,0,17,17,17,1,N,B,S,N_B_S.png,training,3,18,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,C,S,167,5_food.png,"Resources/T_Y_S.png,Resources/N_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_C.png","medium,high,low,low,medium,medium,medium,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
