consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,color_high,color_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.388,102.963,1,[6.586000000000013],[6.586000000000013],Because it is yellow,102.964,103.46,0,0,0,0,1,N,Y,S,N_Y_S.png,training,1,1,8,high,wing,color,tail,N,T,Y,B,H1,H2,I1,C,S,79,8_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.466,110.098,1,[3.6380000000000052],[3.6380000000000052],Because it is blue,110.099,110.594,0,1,1,1,1,N,B,C,N_B_C.png,training,1,2,7,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,C,S,79,7_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.599,119.88,1,[6.284999999999997],[6.284999999999997],Because it has wings,119.881,120.379,0,2,2,2,1,T,B,C,T_B_C.png,training,1,3,3,low,wing,color,tail,N,T,Y,B,L1,L2,I2,C,S,79,3_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.385,129.915,1,[6.534999999999997],[6.534999999999997],Because it is yellow with a curly tail,129.916,130.414,0,3,3,3,1,N,Y,C,N_Y_C.png,training,1,4,8,high,wing,color,tail,N,T,Y,B,H1,H2,I2,C,S,79,8_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.42,140.017,1,[6.602000000000004],[6.602000000000004],Because it has wings,140.019,140.516,0,4,4,4,1,T,B,S,T_B_S.png,training,1,5,4,low,wing,color,tail,N,T,Y,B,L1,L2,I1,C,S,79,4_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.522,149.287,1,[5.769999999999982],[5.769999999999982],Because it is yellow with wings ,149.288,149.784,0,5,5,5,1,T,Y,C,T_Y_C.png,training,1,6,7,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,C,S,79,7_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.789,158.688,1,[5.902999999999992],[5.902999999999992],Straight tail,158.689,159.186,0,6,6,6,1,N,B,S,N_B_S.png,training,1,7,5,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,C,S,79,5_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.192,163.167,1,[0.9800000000000182],[0.9800000000000182],Yellow,163.167,163.67,0,7,7,7,1,T,Y,S,T_Y_S.png,training,1,8,4,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,C,S,79,4_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.676,167.839,1,[1.179000000000002],[1.179000000000002],Curly tail,167.84,168.337,0,8,8,8,1,N,Y,C,N_Y_C.png,training,2,9,8,high,wing,color,tail,N,T,Y,B,H1,H2,I2,C,S,79,8_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.343,172.438,1,[1.0999999999999943],[1.0999999999999943],Straight tail,172.439,172.938,0,9,9,9,1,N,Y,S,N_Y_S.png,training,2,10,3,high,wing,color,tail,N,T,Y,B,H1,H2,I1,C,S,79,3_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.944,179.607,1,[3.6680000000000064],[3.6680000000000064],Straight tail and wings,179.608,180.106,0,10,10,10,1,T,Y,S,T_Y_S.png,training,2,11,5,medium,wing,color,tail,N,T,Y,B,L1,H2,I1,C,S,79,5_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.112,185.141,1,[2.033999999999992],[2.033999999999992],Curly tail,185.141,185.64,0,11,11,11,1,N,B,C,N_B_C.png,training,2,12,7,medium,wing,color,tail,N,T,Y,B,H1,L2,I2,C,S,79,7_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.646,189.208,1,[0.5670000000000073],[0.5670000000000073],Wings,189.209,189.708,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,4,medium,wing,color,tail,N,T,Y,B,L1,H2,I2,C,S,79,4_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.713,193.125,1,[0.4170000000000016],[0.4170000000000016],Blue,193.125,193.625,0,13,13,13,1,T,B,S,T_B_S.png,training,2,14,5,low,wing,color,tail,N,T,Y,B,L1,L2,I1,C,S,79,5_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.629,200.361,1,[3.734999999999985],[3.734999999999985],Blue but curly tail,200.362,200.859,0,14,14,14,1,T,B,C,T_B_C.png,training,2,15,5,low,wing,color,tail,N,T,Y,B,L1,L2,I2,C,S,79,5_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.866,210.745,1,[6.8840000000000146],[6.8840000000000146],Blue and straight tail,210.746,211.245,0,15,15,15,1,N,B,S,N_B_S.png,training,2,16,6,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,C,S,79,6_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.25,215.013,1,[0.7669999999999959],[0.7669999999999959],Yellow,215.014,215.512,0,16,16,16,1,N,Y,S,N_Y_S.png,training,3,17,8,high,wing,color,tail,N,T,Y,B,H1,H2,I1,C,S,79,8_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.518,219.731,1,[1.2180000000000177],[1.2180000000000177],Blue,219.731,220.229,0,17,17,17,1,N,B,S,N_B_S.png,training,3,18,6,medium,wing,color,tail,N,T,Y,B,H1,L2,I1,C,S,79,6_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,079,2026-02-07_09h51.48.004,explain2,2025.1.1,iPhone,50,6983557329fa903955d13c90,6984dbf77eae7ba9a4708224,69875f5a08e6ff67e8b7f552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.234,229.131,1,[5.916999999999973],[5.916999999999973],Yellow and curly tail,229.132,229.631,0,18,18,18,1,N,Y,C,N_Y_C.png,training,3,19,9,high,wing,color,tail,N,T,Y,B,H1,H2,I2,C,S,79,9_food.png,"Resources/T_Y_C.png,Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png","medium,low,high,medium,high,medium,low,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
