consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,tail_high,tail_low,color_high,color_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2538,309.4258,1,[128.17550000000003],[128.17550000000003],The sperk may have eaten four peppers because of its yellow color and body type. I'm not too sure yet because I'm still learning how the way the look relate to what they eat.,309.4261,309.9246,0,0,0,0,1,N,Y,S,N_Y_S.png,training,1,1,4,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,T,N,130,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.9277,370.133,1,[57.208500000000015],[57.208500000000015],The sperk may have eaten eight peppers based on its blue color and body. I'm not sure because I'm still learning about the features and how the food changes that.,370.1331,370.6328,0,1,1,1,1,N,B,S,N_B_S.png,training,1,2,8,high,tail,color,wing,S,C,B,Y,I1,H2,H1,T,N,130,8_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.6349,450.9667,1,[77.34260000002382],[77.34260000002382],"The sperk may have eaten eight peppers because of its blue color, regardless of it having wings, or it could have eaten this amount because it has wings.",450.9667,451.465,0,2,2,2,1,T,B,S,T_B_S.png,training,1,3,8,high,tail,color,wing,S,C,B,Y,I2,H2,H1,T,N,130,8_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.4661,528.0752,1,[73.61689999997623],[73.61689999997623],This sperk may have only eaten one pepper because of its yellow body color.,528.0752,528.5746,0,3,3,3,1,N,Y,C,N_Y_C.png,training,1,4,1,low,tail,color,wing,S,C,B,Y,I1,L2,L1,T,N,130,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.5764,560.0502,1,[28.475000000000023],[28.475000000000023],This sperk may have eaten three peppers because its yellow and has wings.,560.0503,560.5508,0,4,4,4,1,T,Y,C,T_Y_C.png,training,1,5,3,low,tail,color,wing,S,C,B,Y,I2,L2,L1,T,N,130,3_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.5544,598.5581,1,[35.00830000007147],[35.00830000007147],This sperk may have eaten five peppers because of its blue body color.,598.5581,599.0577,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,5,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,T,N,130,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0588,638.0497,1,[35.99160000002382],[35.99160000002382],"This sperk may have eaten six peppers because its blue and has wings, and a curly tail.",638.0497,638.5495,0,6,6,6,1,T,B,C,T_B_C.png,training,1,7,6,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,T,N,130,6_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.5516,673.6333,1,[32.08269999992842],[32.08269999992842],This sperk may have eaten three peppers because its yellow with wings and a straight tail.,673.6333,674.1328,0,7,7,7,1,T,Y,S,T_Y_S.png,training,1,8,3,medium,tail,color,wing,S,C,B,Y,I2,L2,H1,T,N,130,3_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.1348,759.0584,1,[81.9251999999284],[81.9251999999284],This sperk may have eaten one pepper because of its yellow body.,759.0584,759.5587,0,8,8,8,1,N,Y,C,N_Y_C.png,training,2,9,1,low,tail,color,wing,S,C,B,Y,I1,L2,L1,T,N,130,1_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.564,807.6998,1,[45.141799999952354],[45.141799999952354],This sperk may have eaten four peppers because its yellow with wings.,807.6998,808.1994,0,9,9,9,1,T,Y,S,T_Y_S.png,training,2,10,4,medium,tail,color,wing,S,C,B,Y,I2,L2,H1,T,N,130,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.2003,851.5082,1,[40.30839999997613],[40.30839999997613],This sperk may have eaten seven peppers because its blue with wings.,851.5082,852.0068,0,10,10,10,1,T,B,S,T_B_S.png,training,2,11,7,high,tail,color,wing,S,C,B,Y,I2,H2,H1,T,N,130,7_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.0087,890.6088,1,[35.609100000023886],[35.609100000023886],This sperk may have eaten three peppers because its yellow.,890.6089,891.1078,0,11,11,11,1,T,Y,C,T_Y_C.png,training,2,12,3,low,tail,color,wing,S,C,B,Y,I2,L2,L1,T,N,130,3_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.1098,1089.1291,1,[195.02090000009525],[195.02090000009525],This sperk may have eaten seven peppers because of its blue color.,1089.1291,1089.6284,0,12,12,12,1,N,B,S,N_B_S.png,training,2,13,7,high,tail,color,wing,S,C,B,Y,I1,H2,H1,T,N,130,7_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089.631,1129.0128,1,[36.39170000004765],[36.39170000004765],This sperk may have eaten five peppers because of its blue color.,1129.0129,1129.5119,0,13,13,13,1,N,B,C,N_B_C.png,training,2,14,5,medium,tail,color,wing,S,C,B,Y,I1,H2,L1,T,N,130,5_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.5138,1171.9387,1,[39.425800000071604],[39.425800000071604],This sperk may have only eaten four peppers because of its yellow color.,1171.9388,1172.437,0,14,14,14,1,N,Y,S,N_Y_S.png,training,2,15,4,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,T,N,130,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1172.438,1206.5541,1,[31.116700000047558],[31.116700000047558],This sperk may have eaten eight peppers because its blue with wings.,1206.5542,1207.0539,0,15,15,15,1,T,B,C,T_B_C.png,training,2,16,8,medium,tail,color,wing,S,C,B,Y,I2,H2,L1,T,N,130,8_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207.0561,1234.904,1,[24.85050000000001],[24.85050000000001],This sperk may have only eaten six peppers because its blue with no wings.,1234.9041,1235.4036,0,16,16,16,1,N,B,S,N_B_S.png,training,3,17,6,high,tail,color,wing,S,C,B,Y,I1,H2,H1,T,N,130,6_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,2026-02-07_09h59.06.562,explain2,2025.1.1,MacIntel,120.4819277,664289901ee98ef709a66356,6984dbf77eae7ba9a4708224,69876108435d2ebb7ff2b1ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.405,1270.2293,1,[31.82549999999992],[31.82549999999992],This sperk may have only eaten four peppers because its yellow with no wings.,1270.2293,1270.7287,0,17,17,17,1,N,Y,S,N_Y_S.png,training,3,18,4,medium,tail,color,wing,S,C,B,Y,I1,L2,H1,T,N,130,4_food.png,"Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","medium,low,medium,medium,high,medium,low,high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
