consent_survey.block_1/consentChoice,condition,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,check_response.started,check_response.stopped,Welcome_Screen.started,Welcome_Screen.stopped,button_start_1.numClicks,button_start_1.timesOn,button_start_1.timesOff,Welcome_Screen2.started,Welcome_Screen2.stopped,button_start_2.numClicks,button_start_2.timesOn,button_start_2.timesOff,feature_question.started,feature_question.stopped,slider_color.response,slider_color.rt,slider_shape.response,slider_shape.rt,slider_tail.response,slider_tail.rt,slider_ear.response,slider_ear.rt,button_continue_feature.numClicks,button_continue_feature.timesOn,button_continue_feature.timesOff,feature_question_feedback.started,feature_question_feedback.stopped,feature_question_feedback_button.numClicks,feature_question_feedback_button.timesOn,feature_question_feedback_button.timesOff,how_many_relevant.started,how_many_relevant.stopped,how_many_relevant_slider.response,how_many_relevant_slider.rt,button_continue_relevance.numClicks,button_continue_relevance.timesOn,button_continue_relevance.timesOff,how_many_feedback.started,how_many_feedback.stopped,how_many_feedback_button.numClicks,how_many_feedback_button.timesOn,how_many_feedback_button.timesOff,Instruction_Screen.started,Instruction_Screen.stopped,instruct_button.numClicks,instruct_button.timesOn,instruct_button.timesOff,Welcome_Screen3.started,Welcome_Screen3.stopped,button_start_3.numClicks,button_start_3.timesOn,button_start_3.timesOff,feedback.started,feedback.stopped,continue_button_feedback.numClicks,continue_button_feedback.timesOn,continue_button_feedback.timesOff,explanation_box.text,ISI.started,ISI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories,Test_Screen.started,Test_Screen.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,Final_Questions_Averages.started,Final_Questions_Averages.stopped,sliderRatings,button_4.numClicks,button_4.timesOn,button_4.timesOff,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,Looped_Final_Questions.started,Looped_Final_Questions.stopped,continuous_slider.response,continuous_slider.rt,discrete_slider.response,discrete_slider.rt,direction_slider.response,direction_slider.rt,button_final.numClicks,button_final.timesOn,button_final.timesOff,question_loop.thisRepN,question_loop.thisTrialN,question_loop.thisN,question_loop.thisIndex,question_loop.ran,feature,prompt_discrete,prompt_continuous,question_text,direction_labels,direction_response_label,attention_check.started,attention_check.stopped,button_1_wrong.numClicks,button_1_wrong.timesOn,button_1_wrong.timesOff,button_2_wrong.numClicks,button_2_wrong.timesOn,button_2_wrong.timesOff,button_3_correct.numClicks,button_3_correct.timesOn,button_3_correct.timesOff,button_4_wrong.numClicks,button_4_wrong.timesOn,button_4_wrong.timesOff,Goodbye_Screen.started,Goodbye_Screen.stopped,feedback_text.text,button_end.numClicks,button_end.timesOn,button_end.timesOff,survey_debrief.block_1/debriefComplete
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.7494,182.9303,1,[14.183499999999981],[14.183499999999981],they had wings and were yellow and ate 6,182.9311,183.43,0,0,0,0,1,T,Y,S,T_Y_S.png,training,1,1,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,163,6_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.4353,191.4866,1,[5.057899999976115],[5.057899999976115],blue with wings ate 5,191.4869,191.9767,0,1,1,1,1,T,B,S,T_B_S.png,training,1,2,5,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,163,5_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.9825,204.9319,1,[9.952299999952345],[9.952299999952345],"yellow can at 6, no wings, yes tail",204.9321,205.426,0,2,2,2,1,N,Y,S,N_Y_S.png,training,1,3,6,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,163,6_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.4278,213.3293,1,[4.908500000000004],[4.908599999964224],yellow with wings ate 2,213.3296,213.8251,0,3,3,3,1,T,Y,C,T_Y_C.png,training,1,4,2,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,163,2_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.8283,224.2944,1,[7.466900000035764],[7.466900000035764],blue with tail ate 6,224.2947,224.7935,0,4,4,4,1,N,B,S,N_B_S.png,training,1,5,6,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,163,6_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.7983,231.9804,1,[4.186700000047722],[4.186700000047722],blue with tail ate 2,231.9809,232.4746,0,5,5,5,1,N,B,C,N_B_C.png,training,1,6,2,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,163,2_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.4799,240.8942,1,[5.415899999976148],[5.415899999976148],blue with wings and tail ate 7,240.8944,241.3911,0,6,6,6,1,T,B,C,T_B_C.png,training,1,7,7,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,163,7_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.3973,249.7924,1,[5.398600000023862],[5.398600000023862],yellow with tail 7,249.7924,250.2905,0,7,7,7,1,N,Y,C,N_Y_C.png,training,1,8,7,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,163,7_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.2959,255.0256,1,[1.7493999999761627],[1.7493999999761627],blue with tail 4,255.0257,255.5235,0,8,8,8,1,N,B,S,N_B_S.png,training,2,9,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,163,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.5283,260.3794,1,[1.8704999999999927],[1.8705999999642131],yellow with tail 5,260.3795,260.8734,0,9,9,9,1,N,Y,C,N_Y_C.png,training,2,10,5,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,163,5_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.8801,267.1093,1,[3.2330999999642245],[3.2331999999880736],blue with wings 3,267.1096,267.6059,0,10,10,10,1,T,B,C,T_B_C.png,training,2,11,3,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,163,3_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.6084,274.157,1,[3.5653000000119164],[3.5653000000119164],yellow with wings 6,274.1572,274.6557,0,11,11,11,1,T,Y,S,T_Y_S.png,training,2,12,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,163,6_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.6586,282.1268,1,[4.467499999999973],[4.467499999999973],yellow with wings and tail 5,282.1269,282.6219,0,12,12,12,1,T,Y,C,T_Y_C.png,training,2,13,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,163,5_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.6282,290.0407,1,[4.415300000011882],[4.415300000011882],blue wings and tail 5,290.0409,290.5384,0,13,13,13,1,T,B,S,T_B_S.png,training,2,14,5,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,163,5_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.545,295.3223,1,[1.7827999999523172],[1.7827999999523172],just tail 7,295.3224,295.8211,0,14,14,14,1,N,B,C,N_B_C.png,training,2,15,7,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,163,7_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.825,301.0917,1,[2.266999999999996],[2.266999999999996],just tail 8,301.0919,301.5877,0,15,15,15,1,N,Y,S,N_Y_S.png,training,2,16,8,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,163,8_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5948,308.5086,1,[3.917900000035729],[3.917900000035729],wings and tail 4,308.5088,309.0038,0,16,16,16,1,T,Y,S,T_Y_S.png,training,3,17,4,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,163,4_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,163,2026-02-07_11h02.37.596,explain2,2025.1.1,Linux x86_64,60.24096386,6692b332b77c02cc9bb9720e,6984dbf77eae7ba9a4708224,698761c7dd8f75a3f5d9cd13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0096,314.2394,1,[2.233699999988062],[2.233699999988062],blue with tail 2,314.2396,314.7373,0,17,17,17,1,N,B,C,N_B_C.png,training,3,18,2,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,163,2_food.png,"Resources/N_Y_S.png,Resources/N_B_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/T_Y_C.png,Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_S.png","high,medium,low,low,medium,high,medium,medium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
