wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories
T,Y,C,T_Y_C.png,training,1,1,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,C,S,223,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
T,Y,S,T_Y_S.png,training,1,2,4,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,223,4_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
N,B,C,N_B_C.png,training,1,3,6,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,C,S,223,6_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
N,Y,C,N_Y_C.png,training,1,4,9,high,color,wing,tail,Y,B,N,T,H2,H1,I1,C,S,223,9_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
T,B,C,T_B_C.png,training,1,5,4,low,color,wing,tail,Y,B,N,T,L2,L1,I1,C,S,223,4_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
T,B,S,T_B_S.png,training,1,6,1,low,color,wing,tail,Y,B,N,T,L2,L1,I2,C,S,223,1_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
N,Y,S,N_Y_S.png,training,1,7,7,high,color,wing,tail,Y,B,N,T,H2,H1,I2,C,S,223,7_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
N,B,S,N_B_S.png,training,1,8,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,C,S,223,4_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
T,B,C,T_B_C.png,training,2,9,4,low,color,wing,tail,Y,B,N,T,L2,L1,I1,C,S,223,4_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
N,B,S,N_B_S.png,training,2,10,3,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,C,S,223,3_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
N,B,C,N_B_C.png,training,2,11,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,C,S,223,5_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
T,Y,S,T_Y_S.png,training,2,12,3,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,223,3_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
N,Y,C,N_Y_C.png,training,2,13,8,high,color,wing,tail,Y,B,N,T,H2,H1,I1,C,S,223,8_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
N,Y,S,N_Y_S.png,training,2,14,7,high,color,wing,tail,Y,B,N,T,H2,H1,I2,C,S,223,7_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
T,Y,C,T_Y_C.png,training,2,15,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,C,S,223,5_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
T,B,S,T_B_S.png,training,2,16,3,low,color,wing,tail,Y,B,N,T,L2,L1,I2,C,S,223,3_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
T,Y,C,T_Y_C.png,training,3,17,7,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,C,S,223,7_food.png,"Resources/T_Y_S.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/N_Y_S.png,Resources/N_Y_C.png,Resources/N_B_C.png","medium,low,low,medium,medium,high,high,medium"
