wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,wing_high,wing_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,color_high,color_low,participant_id,food_image_file,images_list,testing_categories
T,Y,C,T_Y_C.png,training,1,1,5,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,385,5_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
T,B,C,T_B_C.png,training,1,2,6,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,385,6_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
N,B,S,N_B_S.png,training,1,3,3,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,385,3_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
T,Y,S,T_Y_S.png,training,1,4,5,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,385,5_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
N,Y,S,N_Y_S.png,training,1,5,1,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,385,1_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
N,B,C,N_B_C.png,training,1,6,6,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,385,6_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
N,Y,C,N_Y_C.png,training,1,7,3,medium,wing,tail,color,T,N,C,S,L1,I1,H2,B,Y,385,3_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
T,B,S,T_B_S.png,training,1,8,4,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,385,4_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
T,B,S,T_B_S.png,training,2,9,6,medium,wing,tail,color,T,N,C,S,H1,I2,L2,B,Y,385,6_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
N,B,S,N_B_S.png,training,2,10,4,low,wing,tail,color,T,N,C,S,L1,I2,L2,B,Y,385,4_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
T,Y,S,T_Y_S.png,training,2,11,6,medium,wing,tail,color,T,N,C,S,H1,I1,L2,B,Y,385,6_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
N,Y,S,N_Y_S.png,training,2,12,5,low,wing,tail,color,T,N,C,S,L1,I1,L2,B,Y,385,5_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
N,Y,C,N_Y_C.png,training,2,13,6,medium,wing,tail,color,T,N,C,S,L1,I1,H2,B,Y,385,6_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
N,B,C,N_B_C.png,training,2,14,7,medium,wing,tail,color,T,N,C,S,L1,I2,H2,B,Y,385,7_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
T,B,C,T_B_C.png,training,2,15,6,high,wing,tail,color,T,N,C,S,H1,I2,H2,B,Y,385,6_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
T,Y,C,T_Y_C.png,training,2,16,8,high,wing,tail,color,T,N,C,S,H1,I1,H2,B,Y,385,8_food.png,"Resources/N_Y_C.png,Resources/T_Y_S.png,Resources/N_B_C.png,Resources/T_Y_C.png,Resources/T_B_S.png,Resources/T_B_C.png,Resources/N_Y_S.png,Resources/N_B_S.png","medium,medium,medium,high,medium,high,low,low"
