wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories
T,B,C,T_B_C.png,training,1,1,4,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,367,4_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,Y,S,T_Y_S.png,training,1,2,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,367,6_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,B,S,N_B_S.png,training,1,3,7,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,367,7_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,Y,C,T_Y_C.png,training,1,4,4,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,367,4_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,B,C,N_B_C.png,training,1,5,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,367,4_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,Y,C,N_Y_C.png,training,1,6,6,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,367,6_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,Y,S,N_Y_S.png,training,1,7,8,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,367,8_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,B,S,T_B_S.png,training,1,8,5,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,367,5_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,Y,S,T_Y_S.png,training,2,9,4,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,367,4_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,Y,S,N_Y_S.png,training,2,10,10,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,367,10_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,B,C,N_B_C.png,training,2,11,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,367,4_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,Y,C,N_Y_C.png,training,2,12,8,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,367,8_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,B,S,N_B_S.png,training,2,13,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,367,4_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,B,C,T_B_C.png,training,2,14,3,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,367,3_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,B,S,T_B_S.png,training,2,15,1,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,367,1_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,Y,C,T_Y_C.png,training,2,16,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,367,5_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,Y,S,N_Y_S.png,training,3,17,6,high,color,wing,tail,Y,B,N,T,H2,H1,I1,S,C,367,6_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,Y,C,T_Y_C.png,training,3,18,4,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,S,C,367,4_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,Y,S,T_Y_S.png,training,3,19,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,S,C,367,5_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,B,C,T_B_C.png,training,3,20,3,low,color,wing,tail,Y,B,N,T,L2,L1,I2,S,C,367,3_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
T,B,S,T_B_S.png,training,3,21,2,low,color,wing,tail,Y,B,N,T,L2,L1,I1,S,C,367,2_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,B,C,N_B_C.png,training,3,22,4,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,S,C,367,4_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,B,S,N_B_S.png,training,3,23,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,S,C,367,5_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
N,Y,C,N_Y_C.png,training,3,24,5,high,color,wing,tail,Y,B,N,T,H2,H1,I2,S,C,367,5_food.png,"Resources/T_B_S.png,Resources/N_Y_S.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_B_C.png","low,high,medium,medium,medium,medium,high,low"
