wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,tail_high,tail_low,wing_rel,color_rel,tail_rel,wing_high,wing_low,participant_id,food_image_file,images_list,testing_categories
T,Y,C,T_Y_C.png,training,1,1,3,low,color,tail,wing,B,Y,S,C,I1,L1,L2,N,T,414,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,B,S,T_B_S.png,training,1,2,7,high,color,tail,wing,B,Y,S,C,I1,H1,H2,N,T,414,7_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,Y,C,N_Y_C.png,training,1,3,3,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,414,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,B,S,N_B_S.png,training,1,4,8,high,color,tail,wing,B,Y,S,C,I2,H1,H2,N,T,414,8_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,Y,S,T_Y_S.png,training,1,5,3,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,N,T,414,3_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,Y,S,N_Y_S.png,training,1,6,6,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,414,6_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,B,C,N_B_C.png,training,1,7,7,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,414,7_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,B,C,T_B_C.png,training,1,8,5,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,414,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,B,S,N_B_S.png,training,2,9,8,high,color,tail,wing,B,Y,S,C,I2,H1,H2,N,T,414,8_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,B,C,N_B_C.png,training,2,10,5,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,414,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,Y,S,N_Y_S.png,training,2,11,6,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,414,6_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,B,S,T_B_S.png,training,2,12,8,high,color,tail,wing,B,Y,S,C,I1,H1,H2,N,T,414,8_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,B,C,T_B_C.png,training,2,13,4,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,414,4_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,Y,C,T_Y_C.png,training,2,14,2,low,color,tail,wing,B,Y,S,C,I1,L1,L2,N,T,414,2_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,Y,C,N_Y_C.png,training,2,15,1,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,414,1_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,Y,S,T_Y_S.png,training,2,16,5,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,N,T,414,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,B,C,T_B_C.png,training,3,17,5,medium,color,tail,wing,B,Y,S,C,I1,H1,L2,N,T,414,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,Y,S,T_Y_S.png,training,3,18,5,medium,color,tail,wing,B,Y,S,C,I1,L1,H2,N,T,414,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,Y,C,T_Y_C.png,training,3,19,1,low,color,tail,wing,B,Y,S,C,I1,L1,L2,N,T,414,1_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,B,S,N_B_S.png,training,3,20,8,high,color,tail,wing,B,Y,S,C,I2,H1,H2,N,T,414,8_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,B,C,N_B_C.png,training,3,21,5,medium,color,tail,wing,B,Y,S,C,I2,H1,L2,N,T,414,5_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
T,B,S,T_B_S.png,training,3,22,6,high,color,tail,wing,B,Y,S,C,I1,H1,H2,N,T,414,6_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,Y,C,N_Y_C.png,training,3,23,1,low,color,tail,wing,B,Y,S,C,I2,L1,L2,N,T,414,1_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
N,Y,S,N_Y_S.png,training,3,24,6,medium,color,tail,wing,B,Y,S,C,I2,L1,H2,N,T,414,6_food.png,"Resources/N_B_C.png,Resources/T_B_C.png,Resources/T_Y_S.png,Resources/N_Y_C.png,Resources/T_Y_C.png,Resources/N_B_S.png,Resources/N_Y_S.png,Resources/T_B_S.png","medium,medium,medium,low,low,high,medium,high"
