wing,color,tail,image_file,phase,rep,trial_num,food_amount,category,relevant_dim_1,relevant_dim_2,irrelevant_dim,color_high,color_low,wing_high,wing_low,wing_rel,color_rel,tail_rel,tail_high,tail_low,participant_id,food_image_file,images_list,testing_categories
T,Y,C,T_Y_C.png,training,1,1,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,127,6_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,B,C,T_B_C.png,training,1,2,1,low,color,wing,tail,Y,B,N,T,L2,L1,I2,C,S,127,1_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,B,C,N_B_C.png,training,1,3,6,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,C,S,127,6_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,B,S,N_B_S.png,training,1,4,3,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,C,S,127,3_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,Y,C,N_Y_C.png,training,1,5,8,high,color,wing,tail,Y,B,N,T,H2,H1,I2,C,S,127,8_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,B,S,T_B_S.png,training,1,6,2,low,color,wing,tail,Y,B,N,T,L2,L1,I1,C,S,127,2_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,Y,S,T_Y_S.png,training,1,7,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,C,S,127,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,Y,S,N_Y_S.png,training,1,8,8,high,color,wing,tail,Y,B,N,T,H2,H1,I1,C,S,127,8_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,B,C,T_B_C.png,training,2,9,2,low,color,wing,tail,Y,B,N,T,L2,L1,I2,C,S,127,2_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,B,S,N_B_S.png,training,2,10,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I1,C,S,127,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,Y,C,T_Y_C.png,training,2,11,5,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,127,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,Y,S,T_Y_S.png,training,2,12,7,medium,color,wing,tail,Y,B,N,T,L2,H1,I1,C,S,127,7_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,B,S,T_B_S.png,training,2,13,2,low,color,wing,tail,Y,B,N,T,L2,L1,I1,C,S,127,2_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,B,C,N_B_C.png,training,2,14,5,medium,color,wing,tail,Y,B,N,T,H2,L1,I2,C,S,127,5_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,Y,S,N_Y_S.png,training,2,15,7,high,color,wing,tail,Y,B,N,T,H2,H1,I1,C,S,127,7_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,Y,C,N_Y_C.png,training,2,16,8,high,color,wing,tail,Y,B,N,T,H2,H1,I2,C,S,127,8_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,Y,C,T_Y_C.png,training,3,17,6,medium,color,wing,tail,Y,B,N,T,L2,H1,I2,C,S,127,6_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
N,Y,S,N_Y_S.png,training,3,18,8,high,color,wing,tail,Y,B,N,T,H2,H1,I1,C,S,127,8_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
T,B,S,T_B_S.png,training,3,19,2,low,color,wing,tail,Y,B,N,T,L2,L1,I1,C,S,127,2_food.png,"Resources/N_Y_C.png,Resources/N_Y_S.png,Resources/T_Y_S.png,Resources/T_B_C.png,Resources/N_B_C.png,Resources/N_B_S.png,Resources/T_Y_C.png,Resources/T_B_S.png","high,high,medium,low,medium,medium,medium,low"
