feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,7,high,feet,color,C,F,G,Y,153,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,1,2,10,high,feet,color,C,F,G,Y,153,10_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,1,3,2,low,feet,color,C,F,G,Y,153,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,1,4,5,low,feet,color,C,F,G,Y,153,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,2,5,3,low,feet,color,C,F,G,Y,153,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,2,6,4,low,feet,color,C,F,G,Y,153,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,2,7,8,high,feet,color,C,F,G,Y,153,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,2,8,6,high,feet,color,C,F,G,Y,153,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,3,9,9,high,feet,color,C,F,G,Y,153,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,3,10,1,low,feet,color,C,F,G,Y,153,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,3,11,6,low,feet,color,C,F,G,Y,153,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,3,12,9,high,feet,color,C,F,G,Y,153,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,4,13,7,high,feet,color,C,F,G,Y,153,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,4,14,5,low,feet,color,C,F,G,Y,153,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,4,15,3,low,feet,color,C,F,G,Y,153,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,4,16,8,high,feet,color,C,F,G,Y,153,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","low,high,low,high"
