feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,5,low,feet,color,C,F,Y,G,81,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,1,2,8,high,feet,color,C,F,Y,G,81,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,1,3,5,high,feet,color,C,F,Y,G,81,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,1,4,4,low,feet,color,C,F,Y,G,81,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,2,5,3,low,feet,color,C,F,Y,G,81,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,2,6,8,high,feet,color,C,F,Y,G,81,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,2,7,2,low,feet,color,C,F,Y,G,81,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,2,8,8,high,feet,color,C,F,Y,G,81,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,3,9,4,low,feet,color,C,F,Y,G,81,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,3,10,8,high,feet,color,C,F,Y,G,81,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,3,11,9,high,feet,color,C,F,Y,G,81,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,3,12,6,low,feet,color,C,F,Y,G,81,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,4,13,2,low,feet,color,C,F,Y,G,81,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,4,14,8,high,feet,color,C,F,Y,G,81,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,4,15,7,high,feet,color,C,F,Y,G,81,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,4,16,2,low,feet,color,C,F,Y,G,81,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
