feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,3,low,feet,color,C,F,G,Y,181,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,G,G_C.png,training,1,2,10,high,feet,color,C,F,G,Y,181,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,G,G_F.png,training,1,3,5,low,feet,color,C,F,G,Y,181,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,Y,Y_C.png,training,1,4,6,high,feet,color,C,F,G,Y,181,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,Y,Y_F.png,training,2,5,2,low,feet,color,C,F,G,Y,181,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,G,G_F.png,training,2,6,5,low,feet,color,C,F,G,Y,181,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,G,G_C.png,training,2,7,8,high,feet,color,C,F,G,Y,181,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,Y,Y_C.png,training,2,8,6,high,feet,color,C,F,G,Y,181,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,Y,Y_F.png,training,3,9,2,low,feet,color,C,F,G,Y,181,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,G,G_F.png,training,3,10,2,low,feet,color,C,F,G,Y,181,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,Y,Y_C.png,training,3,11,7,high,feet,color,C,F,G,Y,181,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,G,G_C.png,training,3,12,10,high,feet,color,C,F,G,Y,181,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,G,G_C.png,training,4,13,10,high,feet,color,C,F,G,Y,181,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,Y,Y_C.png,training,4,14,6,high,feet,color,C,F,G,Y,181,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,Y,Y_F.png,training,4,15,4,low,feet,color,C,F,G,Y,181,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,G,G_F.png,training,4,16,5,low,feet,color,C,F,G,Y,181,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
