feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,10,high,feet,color,F,C,Y,G,87,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,1,2,4,low,feet,color,F,C,Y,G,87,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,1,3,6,high,feet,color,F,C,Y,G,87,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,1,4,6,low,feet,color,F,C,Y,G,87,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,2,5,8,high,feet,color,F,C,Y,G,87,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,2,6,5,low,feet,color,F,C,Y,G,87,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,2,7,8,high,feet,color,F,C,Y,G,87,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,2,8,6,low,feet,color,F,C,Y,G,87,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,3,9,6,high,feet,color,F,C,Y,G,87,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,3,10,4,low,feet,color,F,C,Y,G,87,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,3,11,7,high,feet,color,F,C,Y,G,87,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,3,12,2,low,feet,color,F,C,Y,G,87,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,4,13,10,high,feet,color,F,C,Y,G,87,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,4,14,6,low,feet,color,F,C,Y,G,87,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,4,15,7,high,feet,color,F,C,Y,G,87,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,4,16,4,low,feet,color,F,C,Y,G,87,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
