feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,1,low,feet,color,C,F,Y,G,9,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,G,G_C.png,training,1,2,6,high,feet,color,C,F,Y,G,9,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,Y,Y_F.png,training,1,3,3,low,feet,color,C,F,Y,G,9,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,Y,Y_C.png,training,1,4,10,high,feet,color,C,F,Y,G,9,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,G,G_C.png,training,2,5,8,high,feet,color,C,F,Y,G,9,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,Y,Y_F.png,training,2,6,3,low,feet,color,C,F,Y,G,9,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,G,G_F.png,training,2,7,2,low,feet,color,C,F,Y,G,9,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,Y,Y_C.png,training,2,8,7,high,feet,color,C,F,Y,G,9,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,Y,Y_F.png,training,3,9,1,low,feet,color,C,F,Y,G,9,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,G,G_F.png,training,3,10,1,low,feet,color,C,F,Y,G,9,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,Y,Y_C.png,training,3,11,4,high,feet,color,C,F,Y,G,9,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,G,G_C.png,training,3,12,10,high,feet,color,C,F,Y,G,9,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,Y,Y_F.png,training,4,13,4,low,feet,color,C,F,Y,G,9,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
F,G,G_F.png,training,4,14,4,low,feet,color,C,F,Y,G,9,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,G,G_C.png,training,4,15,4,high,feet,color,C,F,Y,G,9,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
C,Y,Y_C.png,training,4,16,8,high,feet,color,C,F,Y,G,9,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png","high,high,low,low"
