feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,6,high,feet,color,C,F,Y,G,29,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,1,2,9,high,feet,color,C,F,Y,G,29,9_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,1,3,4,low,feet,color,C,F,Y,G,29,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,1,4,4,low,feet,color,C,F,Y,G,29,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,2,5,7,high,feet,color,C,F,Y,G,29,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,2,6,6,low,feet,color,C,F,Y,G,29,6_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,2,7,7,high,feet,color,C,F,Y,G,29,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,2,8,3,low,feet,color,C,F,Y,G,29,3_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,3,9,4,low,feet,color,C,F,Y,G,29,4_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,3,10,7,high,feet,color,C,F,Y,G,29,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,3,11,7,high,feet,color,C,F,Y,G,29,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,3,12,5,low,feet,color,C,F,Y,G,29,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
F,Y,Y_F.png,training,4,13,5,low,feet,color,C,F,Y,G,29,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
F,G,G_F.png,training,4,14,1,low,feet,color,C,F,Y,G,29,1_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
C,Y,Y_C.png,training,4,15,7,high,feet,color,C,F,Y,G,29,7_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
C,G,G_C.png,training,4,16,5,high,feet,color,C,F,Y,G,29,5_score.png,"Resources/G_F.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png","low,high,low,high"
