feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,8,high,feet,color,F,C,G,Y,115,8_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
C,G,G_C.png,training,1,2,3,low,feet,color,F,C,G,Y,115,3_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
C,Y,Y_C.png,training,1,3,1,low,feet,color,F,C,G,Y,115,1_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
F,G,G_F.png,training,1,4,6,high,feet,color,F,C,G,Y,115,6_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
C,G,G_C.png,training,2,5,2,low,feet,color,F,C,G,Y,115,2_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
C,Y,Y_C.png,training,2,6,7,low,feet,color,F,C,G,Y,115,7_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
F,Y,Y_F.png,training,2,7,1,high,feet,color,F,C,G,Y,115,1_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
F,G,G_F.png,training,2,8,10,high,feet,color,F,C,G,Y,115,10_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
F,G,G_F.png,training,3,9,10,high,feet,color,F,C,G,Y,115,10_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
F,Y,Y_F.png,training,3,10,7,high,feet,color,F,C,G,Y,115,7_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
C,Y,Y_C.png,training,3,11,3,low,feet,color,F,C,G,Y,115,3_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
C,G,G_C.png,training,3,12,5,low,feet,color,F,C,G,Y,115,5_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
F,G,G_F.png,training,4,13,6,high,feet,color,F,C,G,Y,115,6_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
F,Y,Y_F.png,training,4,14,6,high,feet,color,F,C,G,Y,115,6_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
C,Y,Y_C.png,training,4,15,3,low,feet,color,F,C,G,Y,115,3_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
C,G,G_C.png,training,4,16,4,low,feet,color,F,C,G,Y,115,4_score.png,"Resources/G_C.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png","low,high,low,high"
