feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,8,high,feet,color,F,C,Y,G,167,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,1,2,4,low,feet,color,F,C,Y,G,167,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,1,3,9,high,feet,color,F,C,Y,G,167,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,1,4,6,low,feet,color,F,C,Y,G,167,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,2,5,5,low,feet,color,F,C,Y,G,167,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,2,6,2,low,feet,color,F,C,Y,G,167,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,2,7,6,high,feet,color,F,C,Y,G,167,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,2,8,4,high,feet,color,F,C,Y,G,167,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,3,9,2,low,feet,color,F,C,Y,G,167,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,3,10,8,high,feet,color,F,C,Y,G,167,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,3,11,4,low,feet,color,F,C,Y,G,167,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,3,12,7,high,feet,color,F,C,Y,G,167,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,G,G_C.png,training,4,13,2,low,feet,color,F,C,Y,G,167,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,Y,Y_F.png,training,4,14,10,high,feet,color,F,C,Y,G,167,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
C,Y,Y_C.png,training,4,15,2,low,feet,color,F,C,Y,G,167,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
F,G,G_F.png,training,4,16,5,high,feet,color,F,C,Y,G,167,5_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","low,high,high,low"
