feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,5,high,feet,color,F,C,G,Y,215,5_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
C,Y,Y_C.png,training,1,2,5,low,feet,color,F,C,G,Y,215,5_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
F,Y,Y_F.png,training,1,3,6,high,feet,color,F,C,G,Y,215,6_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
C,G,G_C.png,training,1,4,5,low,feet,color,F,C,G,Y,215,5_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
F,Y,Y_F.png,training,2,5,10,high,feet,color,F,C,G,Y,215,10_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
C,G,G_C.png,training,2,6,6,low,feet,color,F,C,G,Y,215,6_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
F,G,G_F.png,training,2,7,9,high,feet,color,F,C,G,Y,215,9_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
C,Y,Y_C.png,training,2,8,5,low,feet,color,F,C,G,Y,215,5_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
F,Y,Y_F.png,training,3,9,5,high,feet,color,F,C,G,Y,215,5_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
C,G,G_C.png,training,3,10,2,low,feet,color,F,C,G,Y,215,2_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
F,G,G_F.png,training,3,11,8,high,feet,color,F,C,G,Y,215,8_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
C,Y,Y_C.png,training,3,12,5,low,feet,color,F,C,G,Y,215,5_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
F,G,G_F.png,training,4,13,9,high,feet,color,F,C,G,Y,215,9_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
C,G,G_C.png,training,4,14,8,low,feet,color,F,C,G,Y,215,8_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
C,Y,Y_C.png,training,4,15,2,low,feet,color,F,C,G,Y,215,2_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
F,Y,Y_F.png,training,4,16,6,high,feet,color,F,C,G,Y,215,6_score.png,"Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png","low,low,high,high"
