feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,6,high,feet,color,C,F,Y,G,141,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,1,2,10,high,feet,color,C,F,Y,G,141,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,1,3,3,low,feet,color,C,F,Y,G,141,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,1,4,9,low,feet,color,C,F,Y,G,141,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,2,5,3,low,feet,color,C,F,Y,G,141,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,2,6,10,high,feet,color,C,F,Y,G,141,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,2,7,2,low,feet,color,C,F,Y,G,141,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,2,8,7,high,feet,color,C,F,Y,G,141,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,3,9,4,low,feet,color,C,F,Y,G,141,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,3,10,8,high,feet,color,C,F,Y,G,141,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,3,11,3,low,feet,color,C,F,Y,G,141,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,3,12,6,high,feet,color,C,F,Y,G,141,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,4,13,3,low,feet,color,C,F,Y,G,141,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,4,14,10,high,feet,color,C,F,Y,G,141,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,4,15,1,low,feet,color,C,F,Y,G,141,1_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,4,16,8,high,feet,color,C,F,Y,G,141,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
