feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,7,low,feet,color,F,C,Y,G,183,7_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,1,2,8,high,feet,color,F,C,Y,G,183,8_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,1,3,5,low,feet,color,F,C,Y,G,183,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,1,4,3,high,feet,color,F,C,Y,G,183,3_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,2,5,10,high,feet,color,F,C,Y,G,183,10_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,2,6,5,high,feet,color,F,C,Y,G,183,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,2,7,4,low,feet,color,F,C,Y,G,183,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,2,8,5,low,feet,color,F,C,Y,G,183,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,3,9,6,high,feet,color,F,C,Y,G,183,6_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,3,10,7,high,feet,color,F,C,Y,G,183,7_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,3,11,1,low,feet,color,F,C,Y,G,183,1_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,3,12,4,low,feet,color,F,C,Y,G,183,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,4,13,2,low,feet,color,F,C,Y,G,183,2_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,4,14,7,high,feet,color,F,C,Y,G,183,7_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,4,15,4,low,feet,color,F,C,Y,G,183,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,4,16,8,high,feet,color,F,C,Y,G,183,8_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png","low,high,high,low"
