feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,7,high,feet,color,C,F,G,Y,25,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,1,2,6,low,feet,color,C,F,G,Y,25,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,1,3,1,low,feet,color,C,F,G,Y,25,1_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,1,4,7,high,feet,color,C,F,G,Y,25,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,2,5,1,low,feet,color,C,F,G,Y,25,1_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,2,6,8,high,feet,color,C,F,G,Y,25,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,2,7,8,high,feet,color,C,F,G,Y,25,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,2,8,6,low,feet,color,C,F,G,Y,25,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,3,9,3,low,feet,color,C,F,G,Y,25,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,3,10,10,high,feet,color,C,F,G,Y,25,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,3,11,6,high,feet,color,C,F,G,Y,25,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,3,12,4,low,feet,color,C,F,G,Y,25,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,4,13,4,low,feet,color,C,F,G,Y,25,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,4,14,4,low,feet,color,C,F,G,Y,25,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,4,15,7,high,feet,color,C,F,G,Y,25,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,4,16,8,high,feet,color,C,F,G,Y,25,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
