feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,6,high,feet,color,F,C,G,Y,195,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
C,Y,Y_C.png,training,1,2,4,low,feet,color,F,C,G,Y,195,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
C,G,G_C.png,training,1,3,3,low,feet,color,F,C,G,Y,195,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
F,G,G_F.png,training,1,4,9,high,feet,color,F,C,G,Y,195,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
F,Y,Y_F.png,training,2,5,3,high,feet,color,F,C,G,Y,195,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
C,Y,Y_C.png,training,2,6,4,low,feet,color,F,C,G,Y,195,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
F,G,G_F.png,training,2,7,8,high,feet,color,F,C,G,Y,195,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
C,G,G_C.png,training,2,8,7,low,feet,color,F,C,G,Y,195,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
F,Y,Y_F.png,training,3,9,6,high,feet,color,F,C,G,Y,195,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
F,G,G_F.png,training,3,10,9,high,feet,color,F,C,G,Y,195,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
C,G,G_C.png,training,3,11,3,low,feet,color,F,C,G,Y,195,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
C,Y,Y_C.png,training,3,12,3,low,feet,color,F,C,G,Y,195,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
C,Y,Y_C.png,training,4,13,3,low,feet,color,F,C,G,Y,195,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
F,G,G_F.png,training,4,14,10,high,feet,color,F,C,G,Y,195,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
C,G,G_C.png,training,4,15,4,low,feet,color,F,C,G,Y,195,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
F,Y,Y_F.png,training,4,16,7,high,feet,color,F,C,G,Y,195,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/G_F.png","high,low,low,high"
