feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,5,low,feet,color,F,C,G,Y,191,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
C,G,G_C.png,training,1,2,7,low,feet,color,F,C,G,Y,191,7_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
F,Y,Y_F.png,training,1,3,6,high,feet,color,F,C,G,Y,191,6_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
F,G,G_F.png,training,1,4,2,high,feet,color,F,C,G,Y,191,2_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
C,G,G_C.png,training,2,5,4,low,feet,color,F,C,G,Y,191,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
F,Y,Y_F.png,training,2,6,7,high,feet,color,F,C,G,Y,191,7_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
F,G,G_F.png,training,2,7,9,high,feet,color,F,C,G,Y,191,9_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
C,Y,Y_C.png,training,2,8,4,low,feet,color,F,C,G,Y,191,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
F,G,G_F.png,training,3,9,8,high,feet,color,F,C,G,Y,191,8_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
F,Y,Y_F.png,training,3,10,8,high,feet,color,F,C,G,Y,191,8_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
C,G,G_C.png,training,3,11,7,low,feet,color,F,C,G,Y,191,7_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
C,Y,Y_C.png,training,3,12,3,low,feet,color,F,C,G,Y,191,3_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
C,Y,Y_C.png,training,4,13,1,low,feet,color,F,C,G,Y,191,1_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
F,Y,Y_F.png,training,4,14,6,high,feet,color,F,C,G,Y,191,6_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
C,G,G_C.png,training,4,15,4,low,feet,color,F,C,G,Y,191,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
F,G,G_F.png,training,4,16,7,high,feet,color,F,C,G,Y,191,7_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","low,high,low,high"
