feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,8,high,feet,color,F,C,Y,G,111,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,1,2,1,low,feet,color,F,C,Y,G,111,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,1,3,9,high,feet,color,F,C,Y,G,111,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,1,4,1,low,feet,color,F,C,Y,G,111,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,2,5,5,high,feet,color,F,C,Y,G,111,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,2,6,7,low,feet,color,F,C,Y,G,111,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,2,7,9,high,feet,color,F,C,Y,G,111,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,2,8,2,low,feet,color,F,C,Y,G,111,2_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,3,9,8,high,feet,color,F,C,Y,G,111,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,3,10,7,high,feet,color,F,C,Y,G,111,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,3,11,1,low,feet,color,F,C,Y,G,111,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,3,12,6,low,feet,color,F,C,Y,G,111,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,4,13,1,low,feet,color,F,C,Y,G,111,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,4,14,7,high,feet,color,F,C,Y,G,111,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,4,15,9,high,feet,color,F,C,Y,G,111,9_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,4,16,1,low,feet,color,F,C,Y,G,111,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
