feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,7,high,feet,color,C,F,Y,G,49,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,1,2,4,low,feet,color,C,F,Y,G,49,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,1,3,2,low,feet,color,C,F,Y,G,49,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,1,4,7,high,feet,color,C,F,Y,G,49,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,2,5,6,high,feet,color,C,F,Y,G,49,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,2,6,9,high,feet,color,C,F,Y,G,49,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,2,7,4,low,feet,color,C,F,Y,G,49,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,2,8,3,low,feet,color,C,F,Y,G,49,3_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,3,9,8,low,feet,color,C,F,Y,G,49,8_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,3,10,2,low,feet,color,C,F,Y,G,49,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,3,11,6,high,feet,color,C,F,Y,G,49,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,3,12,9,high,feet,color,C,F,Y,G,49,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,4,13,4,low,feet,color,C,F,Y,G,49,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,4,14,7,high,feet,color,C,F,Y,G,49,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,4,15,1,low,feet,color,C,F,Y,G,49,1_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,4,16,9,high,feet,color,C,F,Y,G,49,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
