feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,6,high,feet,color,C,F,Y,G,209,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,1,2,1,low,feet,color,C,F,Y,G,209,1_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,1,3,6,high,feet,color,C,F,Y,G,209,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,1,4,2,low,feet,color,C,F,Y,G,209,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,2,5,6,low,feet,color,C,F,Y,G,209,6_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,2,6,10,high,feet,color,C,F,Y,G,209,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,2,7,8,high,feet,color,C,F,Y,G,209,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,2,8,7,low,feet,color,C,F,Y,G,209,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,3,9,2,low,feet,color,C,F,Y,G,209,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,3,10,4,low,feet,color,C,F,Y,G,209,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,3,11,9,high,feet,color,C,F,Y,G,209,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,3,12,5,high,feet,color,C,F,Y,G,209,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,G,G_F.png,training,4,13,2,low,feet,color,C,F,Y,G,209,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
F,Y,Y_F.png,training,4,14,5,low,feet,color,C,F,Y,G,209,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,Y,Y_C.png,training,4,15,7,high,feet,color,C,F,Y,G,209,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
C,G,G_C.png,training,4,16,7,high,feet,color,C,F,Y,G,209,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","low,high,low,high"
