feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,2,low,feet,color,F,C,G,Y,47,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
F,G,G_F.png,training,1,2,10,high,feet,color,F,C,G,Y,47,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
F,Y,Y_F.png,training,1,3,10,high,feet,color,F,C,G,Y,47,10_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
C,G,G_C.png,training,1,4,5,low,feet,color,F,C,G,Y,47,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
C,G,G_C.png,training,2,5,8,low,feet,color,F,C,G,Y,47,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
F,Y,Y_F.png,training,2,6,9,high,feet,color,F,C,G,Y,47,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
F,G,G_F.png,training,2,7,9,high,feet,color,F,C,G,Y,47,9_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
C,Y,Y_C.png,training,2,8,3,low,feet,color,F,C,G,Y,47,3_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
F,Y,Y_F.png,training,3,9,2,high,feet,color,F,C,G,Y,47,2_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
C,G,G_C.png,training,3,10,5,low,feet,color,F,C,G,Y,47,5_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
F,G,G_F.png,training,3,11,7,high,feet,color,F,C,G,Y,47,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
C,Y,Y_C.png,training,3,12,4,low,feet,color,F,C,G,Y,47,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
C,G,G_C.png,training,4,13,1,low,feet,color,F,C,G,Y,47,1_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
F,Y,Y_F.png,training,4,14,7,high,feet,color,F,C,G,Y,47,7_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
F,G,G_F.png,training,4,15,8,high,feet,color,F,C,G,Y,47,8_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
C,Y,Y_C.png,training,4,16,4,low,feet,color,F,C,G,Y,47,4_score.png,"Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png,Resources/Y_C.png","high,low,high,low"
