feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,5,low,feet,color,C,F,G,Y,45,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,Y,Y_F.png,training,1,2,1,low,feet,color,C,F,G,Y,45,1_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,Y,Y_C.png,training,1,3,5,high,feet,color,C,F,G,Y,45,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,G,G_C.png,training,1,4,5,high,feet,color,C,F,G,Y,45,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,Y,Y_F.png,training,2,5,2,low,feet,color,C,F,G,Y,45,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,G,G_F.png,training,2,6,1,low,feet,color,C,F,G,Y,45,1_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,Y,Y_C.png,training,2,7,7,high,feet,color,C,F,G,Y,45,7_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,G,G_C.png,training,2,8,10,high,feet,color,C,F,G,Y,45,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,Y,Y_C.png,training,3,9,9,high,feet,color,C,F,G,Y,45,9_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,G,G_F.png,training,3,10,3,low,feet,color,C,F,G,Y,45,3_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,Y,Y_F.png,training,3,11,1,low,feet,color,C,F,G,Y,45,1_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,G,G_C.png,training,3,12,10,high,feet,color,C,F,G,Y,45,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,Y,Y_C.png,training,4,13,5,high,feet,color,C,F,G,Y,45,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
C,G,G_C.png,training,4,14,10,high,feet,color,C,F,G,Y,45,10_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,G,G_F.png,training,4,15,5,low,feet,color,C,F,G,Y,45,5_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
F,Y,Y_F.png,training,4,16,2,low,feet,color,C,F,G,Y,45,2_score.png,"Resources/G_F.png,Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png","low,high,high,low"
