feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,6,low,feet,color,C,F,Y,G,113,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,1,2,9,high,feet,color,C,F,Y,G,113,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,1,3,9,high,feet,color,C,F,Y,G,113,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,1,4,1,low,feet,color,C,F,Y,G,113,1_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,2,5,9,high,feet,color,C,F,Y,G,113,9_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,2,6,4,low,feet,color,C,F,Y,G,113,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,2,7,7,high,feet,color,C,F,Y,G,113,7_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,2,8,3,low,feet,color,C,F,Y,G,113,3_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,3,9,6,high,feet,color,C,F,Y,G,113,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,3,10,10,high,feet,color,C,F,Y,G,113,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,3,11,6,low,feet,color,C,F,Y,G,113,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,3,12,2,low,feet,color,C,F,Y,G,113,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,G,G_C.png,training,4,13,10,high,feet,color,C,F,Y,G,113,10_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,G,G_F.png,training,4,14,4,low,feet,color,C,F,Y,G,113,4_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
C,Y,Y_C.png,training,4,15,6,high,feet,color,C,F,Y,G,113,6_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
F,Y,Y_F.png,training,4,16,2,low,feet,color,C,F,Y,G,113,2_score.png,"Resources/G_C.png,Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png","high,low,low,high"
