feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,3,low,feet,color,C,F,Y,G,97,3_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
C,G,G_C.png,training,1,2,5,high,feet,color,C,F,Y,G,97,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
F,G,G_F.png,training,1,3,5,low,feet,color,C,F,Y,G,97,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
C,Y,Y_C.png,training,1,4,8,high,feet,color,C,F,Y,G,97,8_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
F,Y,Y_F.png,training,2,5,6,low,feet,color,C,F,Y,G,97,6_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
F,G,G_F.png,training,2,6,3,low,feet,color,C,F,Y,G,97,3_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
C,G,G_C.png,training,2,7,7,high,feet,color,C,F,Y,G,97,7_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
C,Y,Y_C.png,training,2,8,8,high,feet,color,C,F,Y,G,97,8_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
F,Y,Y_F.png,training,3,9,3,low,feet,color,C,F,Y,G,97,3_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
C,G,G_C.png,training,3,10,5,high,feet,color,C,F,Y,G,97,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
F,G,G_F.png,training,3,11,4,low,feet,color,C,F,Y,G,97,4_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
C,Y,Y_C.png,training,3,12,9,high,feet,color,C,F,Y,G,97,9_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
C,Y,Y_C.png,training,4,13,10,high,feet,color,C,F,Y,G,97,10_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
C,G,G_C.png,training,4,14,10,high,feet,color,C,F,Y,G,97,10_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
F,G,G_F.png,training,4,15,5,low,feet,color,C,F,Y,G,97,5_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
F,Y,Y_F.png,training,4,16,3,low,feet,color,C,F,Y,G,97,3_score.png,"Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png,Resources/Y_F.png","high,low,high,low"
