feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,6,high,feet,color,F,C,G,Y,211,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
C,G,G_C.png,training,1,2,3,low,feet,color,F,C,G,Y,211,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
F,Y,Y_F.png,training,1,3,2,high,feet,color,F,C,G,Y,211,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
C,Y,Y_C.png,training,1,4,8,low,feet,color,F,C,G,Y,211,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
C,Y,Y_C.png,training,2,5,3,low,feet,color,F,C,G,Y,211,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
C,G,G_C.png,training,2,6,2,low,feet,color,F,C,G,Y,211,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
F,G,G_F.png,training,2,7,7,high,feet,color,F,C,G,Y,211,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
F,Y,Y_F.png,training,2,8,4,high,feet,color,F,C,G,Y,211,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
C,G,G_C.png,training,3,9,5,low,feet,color,F,C,G,Y,211,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
C,Y,Y_C.png,training,3,10,3,low,feet,color,F,C,G,Y,211,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
F,Y,Y_F.png,training,3,11,9,high,feet,color,F,C,G,Y,211,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
F,G,G_F.png,training,3,12,6,high,feet,color,F,C,G,Y,211,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
C,Y,Y_C.png,training,4,13,3,low,feet,color,F,C,G,Y,211,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
F,G,G_F.png,training,4,14,8,high,feet,color,F,C,G,Y,211,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
C,G,G_C.png,training,4,15,6,low,feet,color,F,C,G,Y,211,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
F,Y,Y_F.png,training,4,16,7,high,feet,color,F,C,G,Y,211,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/G_C.png,Resources/Y_C.png","high,high,low,low"
