feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,4,low,feet,color,C,F,G,Y,213,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,1,2,3,low,feet,color,C,F,G,Y,213,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,1,3,6,high,feet,color,C,F,G,Y,213,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,1,4,8,high,feet,color,C,F,G,Y,213,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,2,5,9,high,feet,color,C,F,G,Y,213,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,2,6,1,low,feet,color,C,F,G,Y,213,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,2,7,8,high,feet,color,C,F,G,Y,213,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,2,8,1,low,feet,color,C,F,G,Y,213,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,3,9,7,high,feet,color,C,F,G,Y,213,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,3,10,6,low,feet,color,C,F,G,Y,213,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,3,11,8,high,feet,color,C,F,G,Y,213,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,3,12,5,low,feet,color,C,F,G,Y,213,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,4,13,5,low,feet,color,C,F,G,Y,213,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,4,14,9,high,feet,color,C,F,G,Y,213,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,4,15,3,low,feet,color,C,F,G,Y,213,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,4,16,7,high,feet,color,C,F,G,Y,213,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
