feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,7,high,feet,color,F,C,G,Y,135,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
C,G,G_C.png,training,1,2,6,low,feet,color,F,C,G,Y,135,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
F,Y,Y_F.png,training,1,3,6,high,feet,color,F,C,G,Y,135,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
C,Y,Y_C.png,training,1,4,1,low,feet,color,F,C,G,Y,135,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
C,G,G_C.png,training,2,5,7,low,feet,color,F,C,G,Y,135,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
F,G,G_F.png,training,2,6,5,high,feet,color,F,C,G,Y,135,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
F,Y,Y_F.png,training,2,7,9,high,feet,color,F,C,G,Y,135,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
C,Y,Y_C.png,training,2,8,2,low,feet,color,F,C,G,Y,135,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
F,G,G_F.png,training,3,9,7,high,feet,color,F,C,G,Y,135,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
C,G,G_C.png,training,3,10,4,low,feet,color,F,C,G,Y,135,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
C,Y,Y_C.png,training,3,11,6,low,feet,color,F,C,G,Y,135,6_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
F,Y,Y_F.png,training,3,12,2,high,feet,color,F,C,G,Y,135,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
F,G,G_F.png,training,4,13,5,high,feet,color,F,C,G,Y,135,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
C,Y,Y_C.png,training,4,14,3,low,feet,color,F,C,G,Y,135,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
C,G,G_C.png,training,4,15,1,low,feet,color,F,C,G,Y,135,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
F,Y,Y_F.png,training,4,16,8,high,feet,color,F,C,G,Y,135,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_F.png,Resources/G_C.png","high,low,high,low"
