feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,8,high,feet,color,F,C,Y,G,71,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
C,Y,Y_C.png,training,1,2,8,low,feet,color,F,C,Y,G,71,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
C,G,G_C.png,training,1,3,5,low,feet,color,F,C,Y,G,71,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
F,G,G_F.png,training,1,4,9,high,feet,color,F,C,Y,G,71,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
F,G,G_F.png,training,2,5,6,high,feet,color,F,C,Y,G,71,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
C,Y,Y_C.png,training,2,6,5,low,feet,color,F,C,Y,G,71,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
C,G,G_C.png,training,2,7,4,low,feet,color,F,C,Y,G,71,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
F,Y,Y_F.png,training,2,8,8,high,feet,color,F,C,Y,G,71,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
F,G,G_F.png,training,3,9,8,high,feet,color,F,C,Y,G,71,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
F,Y,Y_F.png,training,3,10,8,high,feet,color,F,C,Y,G,71,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
C,Y,Y_C.png,training,3,11,5,low,feet,color,F,C,Y,G,71,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
C,G,G_C.png,training,3,12,4,low,feet,color,F,C,Y,G,71,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
C,G,G_C.png,training,4,13,3,low,feet,color,F,C,Y,G,71,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
C,Y,Y_C.png,training,4,14,6,low,feet,color,F,C,Y,G,71,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
F,G,G_F.png,training,4,15,8,high,feet,color,F,C,Y,G,71,8_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
F,Y,Y_F.png,training,4,16,7,high,feet,color,F,C,Y,G,71,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","high,high,low,low"
