feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,9,high,feet,color,F,C,G,Y,31,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,1,2,5,low,feet,color,F,C,G,Y,31,5_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,1,3,10,high,feet,color,F,C,G,Y,31,10_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,1,4,4,low,feet,color,F,C,G,Y,31,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,2,5,2,low,feet,color,F,C,G,Y,31,2_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,2,6,4,low,feet,color,F,C,G,Y,31,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,2,7,9,high,feet,color,F,C,G,Y,31,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,2,8,10,high,feet,color,F,C,G,Y,31,10_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,3,9,1,low,feet,color,F,C,G,Y,31,1_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,3,10,8,high,feet,color,F,C,G,Y,31,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,3,11,3,low,feet,color,F,C,G,Y,31,3_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,3,12,8,high,feet,color,F,C,G,Y,31,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
F,Y,Y_F.png,training,4,13,4,high,feet,color,F,C,G,Y,31,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
C,G,G_C.png,training,4,14,4,low,feet,color,F,C,G,Y,31,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
F,G,G_F.png,training,4,15,9,high,feet,color,F,C,G,Y,31,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
C,Y,Y_C.png,training,4,16,2,low,feet,color,F,C,G,Y,31,2_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png,Resources/G_C.png","low,high,high,low"
