feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,Y_F.png,training,1,1,4,low,feet,color,C,F,G,Y,189,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
F,G,G_F.png,training,1,2,4,low,feet,color,C,F,G,Y,189,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
C,G,G_C.png,training,1,3,10,high,feet,color,C,F,G,Y,189,10_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
C,Y,Y_C.png,training,1,4,6,high,feet,color,C,F,G,Y,189,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
F,Y,Y_F.png,training,2,5,3,low,feet,color,C,F,G,Y,189,3_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
F,G,G_F.png,training,2,6,2,low,feet,color,C,F,G,Y,189,2_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
C,G,G_C.png,training,2,7,8,high,feet,color,C,F,G,Y,189,8_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
C,Y,Y_C.png,training,2,8,7,high,feet,color,C,F,G,Y,189,7_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
C,Y,Y_C.png,training,3,9,7,high,feet,color,C,F,G,Y,189,7_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
C,G,G_C.png,training,3,10,10,high,feet,color,C,F,G,Y,189,10_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
F,G,G_F.png,training,3,11,3,low,feet,color,C,F,G,Y,189,3_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
F,Y,Y_F.png,training,3,12,2,low,feet,color,C,F,G,Y,189,2_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
F,Y,Y_F.png,training,4,13,4,low,feet,color,C,F,G,Y,189,4_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
C,G,G_C.png,training,4,14,9,high,feet,color,C,F,G,Y,189,9_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
F,G,G_F.png,training,4,15,5,low,feet,color,C,F,G,Y,189,5_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
C,Y,Y_C.png,training,4,16,6,high,feet,color,C,F,G,Y,189,6_score.png,"Resources/Y_C.png,Resources/Y_F.png,Resources/G_C.png,Resources/G_F.png","high,low,high,low"
