feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,G_F.png,training,1,1,5,high,feet,color,F,C,Y,G,91,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,1,2,1,low,feet,color,F,C,Y,G,91,1_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,1,3,6,high,feet,color,F,C,Y,G,91,6_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,1,4,4,low,feet,color,F,C,Y,G,91,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,2,5,5,high,feet,color,F,C,Y,G,91,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,2,6,3,low,feet,color,F,C,Y,G,91,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,2,7,5,low,feet,color,F,C,Y,G,91,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,2,8,5,high,feet,color,F,C,Y,G,91,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,3,9,3,low,feet,color,F,C,Y,G,91,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,3,10,10,high,feet,color,F,C,Y,G,91,10_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,3,11,5,low,feet,color,F,C,Y,G,91,5_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,3,12,7,high,feet,color,F,C,Y,G,91,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,Y,Y_F.png,training,4,13,7,high,feet,color,F,C,Y,G,91,7_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,G,G_C.png,training,4,14,3,low,feet,color,F,C,Y,G,91,3_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
F,G,G_F.png,training,4,15,8,high,feet,color,F,C,Y,G,91,8_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
C,Y,Y_C.png,training,4,16,4,low,feet,color,F,C,Y,G,91,4_score.png,"Resources/G_C.png,Resources/Y_C.png,Resources/Y_F.png,Resources/G_F.png","low,low,high,high"
