feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,G_C.png,training,1,1,6,high,feet,color,C,F,G,Y,145,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,1,2,5,high,feet,color,C,F,G,Y,145,5_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,1,3,4,low,feet,color,C,F,G,Y,145,4_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,1,4,6,low,feet,color,C,F,G,Y,145,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,2,5,7,high,feet,color,C,F,G,Y,145,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,2,6,6,low,feet,color,C,F,G,Y,145,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,2,7,9,high,feet,color,C,F,G,Y,145,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,2,8,2,low,feet,color,C,F,G,Y,145,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,3,9,3,low,feet,color,C,F,G,Y,145,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,3,10,10,high,feet,color,C,F,G,Y,145,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,3,11,7,low,feet,color,C,F,G,Y,145,7_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,3,12,6,high,feet,color,C,F,G,Y,145,6_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,G,G_C.png,training,4,13,10,high,feet,color,C,F,G,Y,145,10_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,G,G_F.png,training,4,14,2,low,feet,color,C,F,G,Y,145,2_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
F,Y,Y_F.png,training,4,15,3,low,feet,color,C,F,G,Y,145,3_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
C,Y,Y_C.png,training,4,16,9,high,feet,color,C,F,G,Y,145,9_score.png,"Resources/G_F.png,Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png","low,low,high,high"
