feet,color,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,Y_C.png,training,1,1,8,high,feet,color,C,F,G,Y,173,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,1,2,9,high,feet,color,C,F,G,Y,173,9_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,1,3,5,low,feet,color,C,F,G,Y,173,5_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,1,4,4,low,feet,color,C,F,G,Y,173,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,2,5,4,low,feet,color,C,F,G,Y,173,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,2,6,7,high,feet,color,C,F,G,Y,173,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,2,7,4,low,feet,color,C,F,G,Y,173,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,2,8,8,high,feet,color,C,F,G,Y,173,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,3,9,2,low,feet,color,C,F,G,Y,173,2_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,3,10,10,high,feet,color,C,F,G,Y,173,10_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,3,11,7,high,feet,color,C,F,G,Y,173,7_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,3,12,1,low,feet,color,C,F,G,Y,173,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,Y,Y_F.png,training,4,13,3,low,feet,color,C,F,G,Y,173,3_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,Y,Y_C.png,training,4,14,4,high,feet,color,C,F,G,Y,173,4_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
F,G,G_F.png,training,4,15,1,low,feet,color,C,F,G,Y,173,1_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
C,G,G_C.png,training,4,16,8,high,feet,color,C,F,G,Y,173,8_score.png,"Resources/Y_F.png,Resources/Y_C.png,Resources/G_C.png,Resources/G_F.png","low,high,high,low"
