feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,2,G_C2.png,training,1,1,10,high,color,feet,G,Y,F,C,86,10_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
C,Y,2,Y_C2.png,training,1,2,3,low,color,feet,G,Y,F,C,86,3_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
C,Y,1,Y_C1.png,training,1,3,5,low,color,feet,G,Y,F,C,86,5_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
F,Y,2,Y_F2.png,training,1,4,5,low,color,feet,G,Y,F,C,86,5_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
F,Y,1,Y_F1.png,training,1,5,7,low,color,feet,G,Y,F,C,86,7_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
F,G,2,G_F2.png,training,1,6,9,high,color,feet,G,Y,F,C,86,9_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
C,G,1,G_C1.png,training,1,7,9,high,color,feet,G,Y,F,C,86,9_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
F,G,1,G_F1.png,training,1,8,5,high,color,feet,G,Y,F,C,86,5_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
C,G,2,G_C2.png,training,2,9,6,high,color,feet,G,Y,F,C,86,6_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
F,G,2,G_F2.png,training,2,10,9,high,color,feet,G,Y,F,C,86,9_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
C,Y,2,Y_C2.png,training,2,11,1,low,color,feet,G,Y,F,C,86,1_score.png,"Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_F2.png","high,high,low,high,low,high,low,low"
