feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,2,G_F2.png,training,1,1,3,low,color,feet,Y,G,C,F,180,3_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,G,1,G_C1.png,training,1,2,5,low,color,feet,Y,G,C,F,180,5_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,G,2,G_C2.png,training,1,3,3,low,color,feet,Y,G,C,F,180,3_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,Y,1,Y_C1.png,training,1,4,8,high,color,feet,Y,G,C,F,180,8_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,G,1,G_F1.png,training,1,5,5,low,color,feet,Y,G,C,F,180,5_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,Y,1,Y_F1.png,training,1,6,7,high,color,feet,Y,G,C,F,180,7_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,Y,2,Y_C2.png,training,1,7,10,high,color,feet,Y,G,C,F,180,10_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,Y,2,Y_F2.png,training,1,8,8,high,color,feet,Y,G,C,F,180,8_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,G,2,G_C2.png,training,2,9,1,low,color,feet,Y,G,C,F,180,1_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,G,1,G_C1.png,training,2,10,4,low,color,feet,Y,G,C,F,180,4_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,G,2,G_F2.png,training,2,11,2,low,color,feet,Y,G,C,F,180,2_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,G,1,G_F1.png,training,2,12,4,low,color,feet,Y,G,C,F,180,4_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,Y,1,Y_F1.png,training,2,13,8,high,color,feet,Y,G,C,F,180,8_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,Y,1,Y_C1.png,training,2,14,9,high,color,feet,Y,G,C,F,180,9_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,Y,2,Y_F2.png,training,2,15,9,high,color,feet,Y,G,C,F,180,9_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,Y,2,Y_C2.png,training,2,16,9,high,color,feet,Y,G,C,F,180,9_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,G,1,G_C1.png,training,3,17,3,low,color,feet,Y,G,C,F,180,3_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,Y,2,Y_F2.png,training,3,18,4,high,color,feet,Y,G,C,F,180,4_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,G,2,G_C2.png,training,3,19,3,low,color,feet,Y,G,C,F,180,3_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,G,1,G_F1.png,training,3,20,5,low,color,feet,Y,G,C,F,180,5_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,Y,1,Y_C1.png,training,3,21,10,high,color,feet,Y,G,C,F,180,10_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,G,2,G_F2.png,training,3,22,6,low,color,feet,Y,G,C,F,180,6_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
C,Y,2,Y_C2.png,training,3,23,9,high,color,feet,Y,G,C,F,180,9_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
F,Y,1,Y_F1.png,training,3,24,5,high,color,feet,Y,G,C,F,180,5_score.png,"Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_F2.png","low,high,low,low,high,high,high,low"
