feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,1,1,3,low,feet,color,C,F,Y,G,41,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,Y,1,Y_C1.png,training,1,2,7,high,feet,color,C,F,Y,G,41,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,G,1,G_C1.png,training,1,3,6,high,feet,color,C,F,Y,G,41,6_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,Y,1,Y_F1.png,training,1,4,4,low,feet,color,C,F,Y,G,41,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,G,2,G_F2.png,training,1,5,6,low,feet,color,C,F,Y,G,41,6_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,G,2,G_C2.png,training,1,6,7,high,feet,color,C,F,Y,G,41,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,G,1,G_F1.png,training,1,7,1,low,feet,color,C,F,Y,G,41,1_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,Y,2,Y_C2.png,training,1,8,9,high,feet,color,C,F,Y,G,41,9_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,G,2,G_F2.png,training,2,9,3,low,feet,color,C,F,Y,G,41,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,G,1,G_C1.png,training,2,10,5,high,feet,color,C,F,Y,G,41,5_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,G,1,G_F1.png,training,2,11,2,low,feet,color,C,F,Y,G,41,2_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,Y,1,Y_F1.png,training,2,12,3,low,feet,color,C,F,Y,G,41,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,Y,2,Y_C2.png,training,2,13,9,high,feet,color,C,F,Y,G,41,9_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,G,2,G_C2.png,training,2,14,8,high,feet,color,C,F,Y,G,41,8_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,Y,2,Y_F2.png,training,2,15,4,low,feet,color,C,F,Y,G,41,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,Y,1,Y_C1.png,training,2,16,9,high,feet,color,C,F,Y,G,41,9_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,Y,1,Y_C1.png,training,3,17,8,high,feet,color,C,F,Y,G,41,8_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,G,2,G_F2.png,training,3,18,4,low,feet,color,C,F,Y,G,41,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,Y,2,Y_F2.png,training,3,19,2,low,feet,color,C,F,Y,G,41,2_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,G,1,G_F1.png,training,3,20,1,low,feet,color,C,F,Y,G,41,1_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
F,Y,1,Y_F1.png,training,3,21,4,low,feet,color,C,F,Y,G,41,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,Y,2,Y_C2.png,training,3,22,10,high,feet,color,C,F,Y,G,41,10_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,G,2,G_C2.png,training,3,23,6,high,feet,color,C,F,Y,G,41,6_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
C,G,1,G_C1.png,training,3,24,8,high,feet,color,C,F,Y,G,41,8_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_C1.png,Resources/G_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F1.png","low,low,high,high,high,high,low,low"
