feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,1,G_F1.png,training,1,1,6,low,color,feet,Y,G,F,C,100,6_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
C,Y,1,Y_C1.png,training,1,2,10,high,color,feet,Y,G,F,C,100,10_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
C,G,2,G_C2.png,training,1,3,1,low,color,feet,Y,G,F,C,100,1_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
C,G,1,G_C1.png,training,1,4,9,low,color,feet,Y,G,F,C,100,9_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
F,G,2,G_F2.png,training,1,5,3,low,color,feet,Y,G,F,C,100,3_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
C,Y,2,Y_C2.png,training,1,6,10,high,color,feet,Y,G,F,C,100,10_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
F,Y,1,Y_F1.png,training,1,7,10,high,color,feet,Y,G,F,C,100,10_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
F,Y,2,Y_F2.png,training,1,8,7,high,color,feet,Y,G,F,C,100,7_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
C,G,2,G_C2.png,training,2,9,5,low,color,feet,Y,G,F,C,100,5_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
F,G,1,G_F1.png,training,2,10,5,low,color,feet,Y,G,F,C,100,5_score.png,"Resources/G_F2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_C1.png,Resources/G_F1.png","low,high,high,low,high,high,low,low"
