feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,1,1,5,low,feet,color,F,C,G,Y,147,5_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
F,G,1,G_F1.png,training,1,2,5,high,feet,color,F,C,G,Y,147,5_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
F,G,2,G_F2.png,training,1,3,8,high,feet,color,F,C,G,Y,147,8_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
C,G,2,G_C2.png,training,1,4,4,low,feet,color,F,C,G,Y,147,4_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
F,Y,2,Y_F2.png,training,1,5,7,high,feet,color,F,C,G,Y,147,7_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
C,Y,2,Y_C2.png,training,1,6,1,low,feet,color,F,C,G,Y,147,1_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
F,Y,1,Y_F1.png,training,1,7,5,high,feet,color,F,C,G,Y,147,5_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
C,Y,1,Y_C1.png,training,1,8,5,low,feet,color,F,C,G,Y,147,5_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
F,G,1,G_F1.png,training,2,9,10,high,feet,color,F,C,G,Y,147,10_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
C,Y,2,Y_C2.png,training,2,10,2,low,feet,color,F,C,G,Y,147,2_score.png,"Resources/Y_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C1.png","high,high,low,high,low,high,low,low"
