feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,G,2,G_F2.png,training,1,1,7,high,feet,color,F,C,Y,G,203,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,G,1,G_C1.png,training,1,2,2,low,feet,color,F,C,Y,G,203,2_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,G,2,G_C2.png,training,1,3,4,low,feet,color,F,C,Y,G,203,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,Y,2,Y_F2.png,training,1,4,5,high,feet,color,F,C,Y,G,203,5_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,Y,2,Y_C2.png,training,1,5,2,low,feet,color,F,C,Y,G,203,2_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,G,1,G_F1.png,training,1,6,6,high,feet,color,F,C,Y,G,203,6_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,Y,1,Y_F1.png,training,1,7,7,high,feet,color,F,C,Y,G,203,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,Y,1,Y_C1.png,training,1,8,5,low,feet,color,F,C,Y,G,203,5_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,G,2,G_C2.png,training,2,9,3,low,feet,color,F,C,Y,G,203,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,G,1,G_F1.png,training,2,10,9,high,feet,color,F,C,Y,G,203,9_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,G,2,G_F2.png,training,2,11,7,high,feet,color,F,C,Y,G,203,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
C,Y,2,Y_C2.png,training,2,12,3,low,feet,color,F,C,Y,G,203,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
F,Y,2,Y_F2.png,training,2,13,7,high,feet,color,F,C,Y,G,203,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png","high,high,low,low,low,high,low,high"
