feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,2,G_C2.png,training,1,1,4,low,color,feet,Y,G,F,C,8,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,G,1,G_F1.png,training,1,2,4,low,color,feet,Y,G,F,C,8,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,Y,1,Y_F1.png,training,1,3,8,high,color,feet,Y,G,F,C,8,8_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,G,2,G_F2.png,training,1,4,5,low,color,feet,Y,G,F,C,8,5_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,G,1,G_C1.png,training,1,5,1,low,color,feet,Y,G,F,C,8,1_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,Y,2,Y_C2.png,training,1,6,8,high,color,feet,Y,G,F,C,8,8_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,Y,1,Y_C1.png,training,1,7,8,high,color,feet,Y,G,F,C,8,8_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,Y,2,Y_F2.png,training,1,8,9,high,color,feet,Y,G,F,C,8,9_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,Y,1,Y_C1.png,training,2,9,6,high,color,feet,Y,G,F,C,8,6_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,G,2,G_C2.png,training,2,10,6,low,color,feet,Y,G,F,C,8,6_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,G,2,G_F2.png,training,2,11,2,low,color,feet,Y,G,F,C,8,2_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,Y,2,Y_F2.png,training,2,12,8,high,color,feet,Y,G,F,C,8,8_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,G,1,G_F1.png,training,2,13,4,low,color,feet,Y,G,F,C,8,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,G,1,G_C1.png,training,2,14,2,low,color,feet,Y,G,F,C,8,2_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,Y,1,Y_F1.png,training,2,15,6,high,color,feet,Y,G,F,C,8,6_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,Y,2,Y_C2.png,training,2,16,9,high,color,feet,Y,G,F,C,8,9_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,Y,1,Y_C1.png,training,3,17,5,high,color,feet,Y,G,F,C,8,5_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,Y,2,Y_F2.png,training,3,18,7,high,color,feet,Y,G,F,C,8,7_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,G,1,G_C1.png,training,3,19,5,low,color,feet,Y,G,F,C,8,5_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,G,2,G_C2.png,training,3,20,4,low,color,feet,Y,G,F,C,8,4_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,G,2,G_F2.png,training,3,21,7,low,color,feet,Y,G,F,C,8,7_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
C,Y,2,Y_C2.png,training,3,22,8,high,color,feet,Y,G,F,C,8,8_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,G,1,G_F1.png,training,3,23,5,low,color,feet,Y,G,F,C,8,5_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
F,Y,1,Y_F1.png,training,3,24,8,high,color,feet,Y,G,F,C,8,8_score.png,"Resources/G_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F2.png","low,low,high,high,high,high,low,low"
