feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,1,1,4,low,feet,color,F,C,G,Y,79,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,Y,2,Y_F2.png,training,1,2,4,high,feet,color,F,C,G,Y,79,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,Y,2,Y_C2.png,training,1,3,3,low,feet,color,F,C,G,Y,79,3_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,Y,1,Y_C1.png,training,1,4,2,low,feet,color,F,C,G,Y,79,2_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,G,1,G_F1.png,training,1,5,10,high,feet,color,F,C,G,Y,79,10_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,Y,1,Y_F1.png,training,1,6,10,high,feet,color,F,C,G,Y,79,10_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,G,2,G_F2.png,training,1,7,8,high,feet,color,F,C,G,Y,79,8_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,G,2,G_C2.png,training,1,8,4,low,feet,color,F,C,G,Y,79,4_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,G,2,G_C2.png,training,2,9,5,low,feet,color,F,C,G,Y,79,5_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,Y,1,Y_C1.png,training,2,10,3,low,feet,color,F,C,G,Y,79,3_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,Y,1,Y_F1.png,training,2,11,9,high,feet,color,F,C,G,Y,79,9_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,G,1,G_F1.png,training,2,12,7,high,feet,color,F,C,G,Y,79,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,Y,2,Y_F2.png,training,2,13,7,high,feet,color,F,C,G,Y,79,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,G,2,G_F2.png,training,2,14,6,high,feet,color,F,C,G,Y,79,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,G,1,G_C1.png,training,2,15,2,low,feet,color,F,C,G,Y,79,2_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,Y,2,Y_C2.png,training,2,16,1,low,feet,color,F,C,G,Y,79,1_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,G,2,G_C2.png,training,3,17,3,low,feet,color,F,C,G,Y,79,3_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,Y,1,Y_C1.png,training,3,18,3,low,feet,color,F,C,G,Y,79,3_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,G,1,G_F1.png,training,3,19,9,high,feet,color,F,C,G,Y,79,9_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,Y,1,Y_F1.png,training,3,20,7,high,feet,color,F,C,G,Y,79,7_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,G,1,G_C1.png,training,3,21,8,low,feet,color,F,C,G,Y,79,8_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
C,Y,2,Y_C2.png,training,3,22,6,low,feet,color,F,C,G,Y,79,6_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,G,2,G_F2.png,training,3,23,9,high,feet,color,F,C,G,Y,79,9_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
F,Y,2,Y_F2.png,training,3,24,10,high,feet,color,F,C,G,Y,79,10_score.png,"Resources/G_C2.png,Resources/Y_F1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_C1.png,Resources/Y_F2.png","low,high,high,low,high,low,low,high"
