feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,2,Y_C2.png,training,1,1,7,high,feet,color,C,F,G,Y,181,7_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,Y,1,Y_C1.png,training,1,2,9,high,feet,color,C,F,G,Y,181,9_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,Y,1,Y_F1.png,training,1,3,2,low,feet,color,C,F,G,Y,181,2_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,Y,2,Y_F2.png,training,1,4,5,low,feet,color,C,F,G,Y,181,5_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,G,2,G_C2.png,training,1,5,8,high,feet,color,C,F,G,Y,181,8_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,G,1,G_F1.png,training,1,6,5,low,feet,color,C,F,G,Y,181,5_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,G,1,G_C1.png,training,1,7,9,high,feet,color,C,F,G,Y,181,9_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,G,2,G_F2.png,training,1,8,4,low,feet,color,C,F,G,Y,181,4_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,Y,2,Y_C2.png,training,2,9,5,high,feet,color,C,F,G,Y,181,5_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,G,1,G_C1.png,training,2,10,7,high,feet,color,C,F,G,Y,181,7_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,Y,2,Y_F2.png,training,2,11,2,low,feet,color,C,F,G,Y,181,2_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,Y,1,Y_C1.png,training,2,12,8,high,feet,color,C,F,G,Y,181,8_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,G,2,G_C2.png,training,2,13,7,high,feet,color,C,F,G,Y,181,7_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,G,1,G_F1.png,training,2,14,4,low,feet,color,C,F,G,Y,181,4_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,Y,1,Y_F1.png,training,2,15,4,low,feet,color,C,F,G,Y,181,4_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,G,2,G_F2.png,training,2,16,7,low,feet,color,C,F,G,Y,181,7_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,G,1,G_C1.png,training,3,17,7,high,feet,color,C,F,G,Y,181,7_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,G,2,G_F2.png,training,3,18,4,low,feet,color,C,F,G,Y,181,4_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,Y,1,Y_F1.png,training,3,19,2,low,feet,color,C,F,G,Y,181,2_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,Y,1,Y_C1.png,training,3,20,5,high,feet,color,C,F,G,Y,181,5_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,Y,2,Y_F2.png,training,3,21,3,low,feet,color,C,F,G,Y,181,3_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,Y,2,Y_C2.png,training,3,22,6,high,feet,color,C,F,G,Y,181,6_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
F,G,1,G_F1.png,training,3,23,1,low,feet,color,C,F,G,Y,181,1_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
C,G,2,G_C2.png,training,3,24,5,high,feet,color,C,F,G,Y,181,5_score.png,"Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png","low,high,high,low,high,low,high,low"
