feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,1,1,6,high,color,feet,Y,G,C,F,48,6_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,Y,1,Y_F1.png,training,1,2,9,high,color,feet,Y,G,C,F,48,9_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,G,2,G_C2.png,training,1,3,6,low,color,feet,Y,G,C,F,48,6_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,Y,1,Y_C1.png,training,1,4,3,high,color,feet,Y,G,C,F,48,3_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,G,1,G_C1.png,training,1,5,2,low,color,feet,Y,G,C,F,48,2_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,G,1,G_F1.png,training,1,6,2,low,color,feet,Y,G,C,F,48,2_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,G,2,G_F2.png,training,1,7,2,low,color,feet,Y,G,C,F,48,2_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,Y,2,Y_C2.png,training,1,8,10,high,color,feet,Y,G,C,F,48,10_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,Y,2,Y_C2.png,training,2,9,7,high,color,feet,Y,G,C,F,48,7_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,G,1,G_F1.png,training,2,10,3,low,color,feet,Y,G,C,F,48,3_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,G,2,G_F2.png,training,2,11,4,low,color,feet,Y,G,C,F,48,4_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,G,1,G_C1.png,training,2,12,5,low,color,feet,Y,G,C,F,48,5_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,Y,1,Y_C1.png,training,2,13,9,high,color,feet,Y,G,C,F,48,9_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,Y,2,Y_F2.png,training,2,14,6,high,color,feet,Y,G,C,F,48,6_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,G,2,G_C2.png,training,2,15,4,low,color,feet,Y,G,C,F,48,4_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,Y,1,Y_F1.png,training,2,16,5,high,color,feet,Y,G,C,F,48,5_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,G,2,G_F2.png,training,3,17,1,low,color,feet,Y,G,C,F,48,1_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,Y,2,Y_F2.png,training,3,18,9,high,color,feet,Y,G,C,F,48,9_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,Y,2,Y_C2.png,training,3,19,9,high,color,feet,Y,G,C,F,48,9_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,Y,1,Y_F1.png,training,3,20,7,high,color,feet,Y,G,C,F,48,7_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,Y,1,Y_C1.png,training,3,21,7,high,color,feet,Y,G,C,F,48,7_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,G,1,G_C1.png,training,3,22,4,low,color,feet,Y,G,C,F,48,4_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
C,G,2,G_C2.png,training,3,23,3,low,color,feet,Y,G,C,F,48,3_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
F,G,1,G_F1.png,training,3,24,3,low,color,feet,Y,G,C,F,48,3_score.png,"Resources/Y_F2.png,Resources/G_C1.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_C2.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/Y_F1.png","high,low,low,high,low,high,low,high"
