feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,1,1,5,high,color,feet,Y,G,C,F,24,5_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,G,2,G_C2.png,training,1,2,1,low,color,feet,Y,G,C,F,24,1_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,G,2,G_F2.png,training,1,3,1,low,color,feet,Y,G,C,F,24,1_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,G,1,G_C1.png,training,1,4,3,low,color,feet,Y,G,C,F,24,3_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,Y,2,Y_C2.png,training,1,5,6,high,color,feet,Y,G,C,F,24,6_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,Y,1,Y_F1.png,training,1,6,7,high,color,feet,Y,G,C,F,24,7_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,G,1,G_F1.png,training,1,7,5,low,color,feet,Y,G,C,F,24,5_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,Y,1,Y_C1.png,training,1,8,9,high,color,feet,Y,G,C,F,24,9_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,G,2,G_F2.png,training,2,9,5,low,color,feet,Y,G,C,F,24,5_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,G,1,G_C1.png,training,2,10,5,low,color,feet,Y,G,C,F,24,5_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
C,Y,1,Y_C1.png,training,2,11,6,high,color,feet,Y,G,C,F,24,6_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
F,G,1,G_F1.png,training,2,12,4,low,color,feet,Y,G,C,F,24,4_score.png,"Resources/Y_F1.png,Resources/Y_F2.png,Resources/G_F1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_C1.png,Resources/Y_C1.png","high,high,low,high,low,low,low,high"
