feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,G,2,G_C2.png,training,1,1,10,high,color,feet,G,Y,F,C,38,10_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,Y,2,Y_F2.png,training,1,2,4,low,color,feet,G,Y,F,C,38,4_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,Y,1,Y_F1.png,training,1,3,3,low,color,feet,G,Y,F,C,38,3_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,G,1,G_C1.png,training,1,4,7,high,color,feet,G,Y,F,C,38,7_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,G,1,G_F1.png,training,1,5,6,high,color,feet,G,Y,F,C,38,6_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,Y,2,Y_C2.png,training,1,6,3,low,color,feet,G,Y,F,C,38,3_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,G,2,G_F2.png,training,1,7,7,high,color,feet,G,Y,F,C,38,7_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,Y,1,Y_C1.png,training,1,8,3,low,color,feet,G,Y,F,C,38,3_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,G,1,G_F1.png,training,2,9,9,high,color,feet,G,Y,F,C,38,9_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,G,1,G_C1.png,training,2,10,4,high,color,feet,G,Y,F,C,38,4_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,Y,1,Y_F1.png,training,2,11,6,low,color,feet,G,Y,F,C,38,6_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,Y,1,Y_C1.png,training,2,12,4,low,color,feet,G,Y,F,C,38,4_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,Y,2,Y_F2.png,training,2,13,6,low,color,feet,G,Y,F,C,38,6_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,Y,2,Y_C2.png,training,2,14,2,low,color,feet,G,Y,F,C,38,2_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,G,2,G_C2.png,training,2,15,6,high,color,feet,G,Y,F,C,38,6_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,G,2,G_F2.png,training,2,16,9,high,color,feet,G,Y,F,C,38,9_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,Y,2,Y_C2.png,training,3,17,3,low,color,feet,G,Y,F,C,38,3_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,G,2,G_F2.png,training,3,18,5,high,color,feet,G,Y,F,C,38,5_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,Y,1,Y_F1.png,training,3,19,3,low,color,feet,G,Y,F,C,38,3_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
C,G,1,G_C1.png,training,3,20,6,high,color,feet,G,Y,F,C,38,6_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
F,Y,2,Y_F2.png,training,3,21,5,low,color,feet,G,Y,F,C,38,5_score.png,"Resources/Y_F1.png,Resources/Y_C1.png,Resources/Y_C2.png,Resources/G_F2.png,Resources/G_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/G_C1.png","low,low,low,high,high,high,low,high"
