feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
C,G,1,G_C1.png,training,1,1,8,high,feet,color,C,F,Y,G,93,8_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
F,Y,1,Y_F1.png,training,1,2,2,low,feet,color,C,F,Y,G,93,2_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
F,G,2,G_F2.png,training,1,3,4,low,feet,color,C,F,Y,G,93,4_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
F,Y,2,Y_F2.png,training,1,4,8,low,feet,color,C,F,Y,G,93,8_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
F,G,1,G_F1.png,training,1,5,1,low,feet,color,C,F,Y,G,93,1_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
C,G,2,G_C2.png,training,1,6,8,high,feet,color,C,F,Y,G,93,8_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
C,Y,1,Y_C1.png,training,1,7,5,high,feet,color,C,F,Y,G,93,5_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
C,Y,2,Y_C2.png,training,1,8,9,high,feet,color,C,F,Y,G,93,9_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
C,Y,1,Y_C1.png,training,2,9,6,high,feet,color,C,F,Y,G,93,6_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
C,G,2,G_C2.png,training,2,10,6,high,feet,color,C,F,Y,G,93,6_score.png,"Resources/G_C1.png,Resources/G_C2.png,Resources/G_F2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/Y_F2.png","high,high,low,low,high,low,high,low"
