feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,1,G_F1.png,training,1,1,2,low,color,feet,Y,G,F,C,204,2_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
F,Y,2,Y_F2.png,training,1,2,9,high,color,feet,Y,G,F,C,204,9_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
C,Y,2,Y_C2.png,training,1,3,9,high,color,feet,Y,G,F,C,204,9_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
C,G,2,G_C2.png,training,1,4,1,low,color,feet,Y,G,F,C,204,1_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
F,Y,1,Y_F1.png,training,1,5,6,high,color,feet,Y,G,F,C,204,6_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
C,Y,1,Y_C1.png,training,1,6,9,high,color,feet,Y,G,F,C,204,9_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
F,G,2,G_F2.png,training,1,7,5,low,color,feet,Y,G,F,C,204,5_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
C,G,1,G_C1.png,training,1,8,2,low,color,feet,Y,G,F,C,204,2_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
C,Y,1,Y_C1.png,training,2,9,10,high,color,feet,Y,G,F,C,204,10_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
C,G,2,G_C2.png,training,2,10,3,low,color,feet,Y,G,F,C,204,3_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
F,G,2,G_F2.png,training,2,11,4,low,color,feet,Y,G,F,C,204,4_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
C,G,1,G_C1.png,training,2,12,3,low,color,feet,Y,G,F,C,204,3_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
F,G,1,G_F1.png,training,2,13,4,low,color,feet,Y,G,F,C,204,4_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
F,Y,2,Y_F2.png,training,2,14,7,high,color,feet,Y,G,F,C,204,7_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
C,Y,2,Y_C2.png,training,2,15,8,high,color,feet,Y,G,F,C,204,8_score.png,"Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_F2.png,Resources/G_C2.png,Resources/Y_F2.png,Resources/Y_C1.png","high,low,low,high,low,low,high,high"
