feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,2,Y_C2.png,training,1,1,1,low,color,feet,G,Y,C,F,66,1_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
F,G,1,G_F1.png,training,1,2,7,high,color,feet,G,Y,C,F,66,7_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
F,G,2,G_F2.png,training,1,3,6,high,color,feet,G,Y,C,F,66,6_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
C,Y,1,Y_C1.png,training,1,4,1,low,color,feet,G,Y,C,F,66,1_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
F,Y,2,Y_F2.png,training,1,5,4,low,color,feet,G,Y,C,F,66,4_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
C,G,2,G_C2.png,training,1,6,9,high,color,feet,G,Y,C,F,66,9_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
C,G,1,G_C1.png,training,1,7,9,high,color,feet,G,Y,C,F,66,9_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
F,Y,1,Y_F1.png,training,1,8,2,low,color,feet,G,Y,C,F,66,2_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
F,Y,1,Y_F1.png,training,2,9,1,low,color,feet,G,Y,C,F,66,1_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
F,Y,2,Y_F2.png,training,2,10,3,low,color,feet,G,Y,C,F,66,3_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
F,G,1,G_F1.png,training,2,11,9,high,color,feet,G,Y,C,F,66,9_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
C,G,1,G_C1.png,training,2,12,8,high,color,feet,G,Y,C,F,66,8_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
F,G,2,G_F2.png,training,2,13,8,high,color,feet,G,Y,C,F,66,8_score.png,"Resources/G_C1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png","high,high,low,high,low,low,high,low"
