feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,feet_high,feet_low,color_high,color_low,participant_id,rep_image_file,images_list,testing_categories
F,Y,2,Y_F2.png,training,1,1,10,high,feet,color,F,C,Y,G,115,10_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,Y,1,Y_F1.png,training,1,2,9,high,feet,color,F,C,Y,G,115,9_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,Y,1,Y_C1.png,training,1,3,5,low,feet,color,F,C,Y,G,115,5_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,G,1,G_F1.png,training,1,4,7,high,feet,color,F,C,Y,G,115,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,G,2,G_C2.png,training,1,5,1,low,feet,color,F,C,Y,G,115,1_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,G,2,G_F2.png,training,1,6,7,high,feet,color,F,C,Y,G,115,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,Y,2,Y_C2.png,training,1,7,3,low,feet,color,F,C,Y,G,115,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,G,1,G_C1.png,training,1,8,3,low,feet,color,F,C,Y,G,115,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,G,1,G_C1.png,training,2,9,4,low,feet,color,F,C,Y,G,115,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,G,2,G_C2.png,training,2,10,3,low,feet,color,F,C,Y,G,115,3_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,G,1,G_F1.png,training,2,11,6,high,feet,color,F,C,Y,G,115,6_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,Y,2,Y_F2.png,training,2,12,9,high,feet,color,F,C,Y,G,115,9_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,Y,1,Y_F1.png,training,2,13,8,high,feet,color,F,C,Y,G,115,8_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,Y,1,Y_C1.png,training,2,14,5,low,feet,color,F,C,Y,G,115,5_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,Y,2,Y_C2.png,training,2,15,4,low,feet,color,F,C,Y,G,115,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,G,2,G_F2.png,training,2,16,8,high,feet,color,F,C,Y,G,115,8_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,Y,2,Y_C2.png,training,3,17,7,low,feet,color,F,C,Y,G,115,7_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,Y,1,Y_C1.png,training,3,18,4,low,feet,color,F,C,Y,G,115,4_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,G,1,G_F1.png,training,3,19,5,high,feet,color,F,C,Y,G,115,5_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
F,Y,2,Y_F2.png,training,3,20,8,high,feet,color,F,C,Y,G,115,8_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
C,G,2,G_C2.png,training,3,21,1,low,feet,color,F,C,Y,G,115,1_score.png,"Resources/Y_F2.png,Resources/G_F2.png,Resources/Y_C1.png,Resources/G_C2.png,Resources/Y_F1.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/G_C1.png","high,high,low,low,high,low,high,low"
