feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,1,G_F1.png,training,1,1,5,high,color,feet,G,Y,C,F,102,5_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,Y,2,Y_F2.png,training,1,2,2,low,color,feet,G,Y,C,F,102,2_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,Y,2,Y_C2.png,training,1,3,1,low,color,feet,G,Y,C,F,102,1_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,G,2,G_C2.png,training,1,4,8,high,color,feet,G,Y,C,F,102,8_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,Y,1,Y_C1.png,training,1,5,4,low,color,feet,G,Y,C,F,102,4_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,G,2,G_F2.png,training,1,6,7,high,color,feet,G,Y,C,F,102,7_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,G,1,G_C1.png,training,1,7,5,high,color,feet,G,Y,C,F,102,5_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,Y,1,Y_F1.png,training,1,8,3,low,color,feet,G,Y,C,F,102,3_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,Y,1,Y_C1.png,training,2,9,4,low,color,feet,G,Y,C,F,102,4_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,G,1,G_F1.png,training,2,10,9,high,color,feet,G,Y,C,F,102,9_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,G,1,G_C1.png,training,2,11,6,high,color,feet,G,Y,C,F,102,6_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,G,2,G_C2.png,training,2,12,7,high,color,feet,G,Y,C,F,102,7_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,G,2,G_F2.png,training,2,13,7,high,color,feet,G,Y,C,F,102,7_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,Y,2,Y_F2.png,training,2,14,1,low,color,feet,G,Y,C,F,102,1_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,Y,1,Y_F1.png,training,2,15,4,low,color,feet,G,Y,C,F,102,4_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,Y,2,Y_C2.png,training,2,16,5,low,color,feet,G,Y,C,F,102,5_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,Y,1,Y_F1.png,training,3,17,3,low,color,feet,G,Y,C,F,102,3_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,G,2,G_F2.png,training,3,18,9,high,color,feet,G,Y,C,F,102,9_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,G,1,G_C1.png,training,3,19,10,high,color,feet,G,Y,C,F,102,10_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,G,2,G_C2.png,training,3,20,9,high,color,feet,G,Y,C,F,102,9_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,G,1,G_F1.png,training,3,21,8,high,color,feet,G,Y,C,F,102,8_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,Y,2,Y_C2.png,training,3,22,3,low,color,feet,G,Y,C,F,102,3_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
C,Y,1,Y_C1.png,training,3,23,4,low,color,feet,G,Y,C,F,102,4_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
F,Y,2,Y_F2.png,training,3,24,1,low,color,feet,G,Y,C,F,102,1_score.png,"Resources/G_C1.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/G_F2.png,Resources/Y_C2.png,Resources/Y_F1.png,Resources/G_C2.png,Resources/Y_F2.png","high,low,high,high,low,low,high,low"
