feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
F,G,2,G_F2.png,training,1,1,6,high,color,feet,G,Y,C,F,190,6_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
F,Y,2,Y_F2.png,training,1,2,4,low,color,feet,G,Y,C,F,190,4_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
F,G,1,G_F1.png,training,1,3,7,high,color,feet,G,Y,C,F,190,7_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,G,1,G_C1.png,training,1,4,7,high,color,feet,G,Y,C,F,190,7_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,Y,1,Y_C1.png,training,1,5,4,low,color,feet,G,Y,C,F,190,4_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
F,Y,1,Y_F1.png,training,1,6,1,low,color,feet,G,Y,C,F,190,1_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,Y,2,Y_C2.png,training,1,7,4,low,color,feet,G,Y,C,F,190,4_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,G,2,G_C2.png,training,1,8,8,high,color,feet,G,Y,C,F,190,8_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,Y,1,Y_C1.png,training,2,9,4,low,color,feet,G,Y,C,F,190,4_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
F,Y,1,Y_F1.png,training,2,10,1,low,color,feet,G,Y,C,F,190,1_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,G,1,G_C1.png,training,2,11,10,high,color,feet,G,Y,C,F,190,10_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,Y,2,Y_C2.png,training,2,12,5,low,color,feet,G,Y,C,F,190,5_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
F,G,2,G_F2.png,training,2,13,9,high,color,feet,G,Y,C,F,190,9_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
F,Y,2,Y_F2.png,training,2,14,4,low,color,feet,G,Y,C,F,190,4_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,G,2,G_C2.png,training,2,15,9,high,color,feet,G,Y,C,F,190,9_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
F,G,1,G_F1.png,training,2,16,6,high,color,feet,G,Y,C,F,190,6_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
C,Y,1,Y_C1.png,training,3,17,3,low,color,feet,G,Y,C,F,190,3_score.png,"Resources/Y_F2.png,Resources/Y_C2.png,Resources/G_F1.png,Resources/Y_C1.png,Resources/G_F2.png,Resources/G_C1.png,Resources/Y_F1.png,Resources/G_C2.png","low,low,high,low,high,high,low,high"
