feet,color,variant,image_file,phase,rep,trial_num,fertility_score,category,relevant_dim,irrelevant_dim,color_high,color_low,feet_high,feet_low,participant_id,rep_image_file,images_list,testing_categories
C,Y,2,Y_C2.png,training,1,1,4,low,color,feet,G,Y,F,C,22,4_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,Y,2,Y_F2.png,training,1,2,1,low,color,feet,G,Y,F,C,22,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,G,1,G_C1.png,training,1,3,10,high,color,feet,G,Y,F,C,22,10_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,Y,1,Y_F1.png,training,1,4,4,low,color,feet,G,Y,F,C,22,4_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,G,2,G_C2.png,training,1,5,7,high,color,feet,G,Y,F,C,22,7_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,G,1,G_F1.png,training,1,6,10,high,color,feet,G,Y,F,C,22,10_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,Y,1,Y_C1.png,training,1,7,1,low,color,feet,G,Y,F,C,22,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,G,2,G_F2.png,training,1,8,9,high,color,feet,G,Y,F,C,22,9_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,Y,2,Y_F2.png,training,2,9,3,low,color,feet,G,Y,F,C,22,3_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,G,1,G_C1.png,training,2,10,7,high,color,feet,G,Y,F,C,22,7_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,Y,1,Y_F1.png,training,2,11,1,low,color,feet,G,Y,F,C,22,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,Y,1,Y_C1.png,training,2,12,1,low,color,feet,G,Y,F,C,22,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,G,2,G_C2.png,training,2,13,5,high,color,feet,G,Y,F,C,22,5_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,G,2,G_F2.png,training,2,14,9,high,color,feet,G,Y,F,C,22,9_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,G,1,G_F1.png,training,2,15,10,high,color,feet,G,Y,F,C,22,10_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,Y,2,Y_C2.png,training,2,16,1,low,color,feet,G,Y,F,C,22,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,Y,2,Y_F2.png,training,3,17,4,low,color,feet,G,Y,F,C,22,4_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,G,2,G_F2.png,training,3,18,10,high,color,feet,G,Y,F,C,22,10_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,Y,2,Y_C2.png,training,3,19,3,low,color,feet,G,Y,F,C,22,3_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,Y,1,Y_C1.png,training,3,20,1,low,color,feet,G,Y,F,C,22,1_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,G,2,G_C2.png,training,3,21,7,high,color,feet,G,Y,F,C,22,7_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
C,G,1,G_C1.png,training,3,22,9,high,color,feet,G,Y,F,C,22,9_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,G,1,G_F1.png,training,3,23,9,high,color,feet,G,Y,F,C,22,9_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
F,Y,1,Y_F1.png,training,3,24,3,low,color,feet,G,Y,F,C,22,3_score.png,"Resources/G_F2.png,Resources/Y_C1.png,Resources/G_F1.png,Resources/Y_F2.png,Resources/Y_F1.png,Resources/G_C1.png,Resources/Y_C2.png,Resources/G_C2.png","high,low,high,low,low,high,low,high"
